,full_text,text_processed,label,score
2190,Tolong Pak Presiden @prabowo Disegerakan Porlri Dibawah TNI Atau Depdagri. - Semua Kasus Tidak Terselesaikan Scara Profesional. - Presisinya Cuma Sama Mulyono Memalukan. #dinastimalingjokowi https://t.co/T6wD2F8tAS,tolong pak presiden prabowo disegerakan porlri dibawah tni atau depdagri semua kasus tidak terselesaikan scara profesional presisinya cuma sama mulyono memalukan dinastimalingjokowi,neutral,0.75389164686203
2191,Sejak Prabowo presiden kenapa banyak yang radang,sejak prabowo presiden kenapa banyak yang radang,negative,0.8959803581237793
2192,Presiden Prabowo Subianto berkampanye untuk pasangan calon kepala daerah. Tidak etis dan melanggar hukum.⁣ ⁣⁣ #tempodotco #tempo #editorial #Prabowo #kampanye #Pilkada https://t.co/Pq6ANJ3EuT,presiden prabowo subianto berkampanye untuk pasangan calon kepala daerah tidak etis dan melanggar hukum tempodotco tempo editorial prabowo kampanye pilkada,neutral,0.802209734916687
2193,@Mdy_Asmara1701 Sudah saatnya dan sudah mendesak polisi di kembalikan di bawah TNI CC. Presiden @prabowo Wapres @bang_dasco,mdy asmara sudah saatnya dan sudah mendesak polisi di kembalikan di bawah tni cc presiden prabowo wapres bang dasco,neutral,0.9975486397743225
2194,Terkuak! Prabowo Telah Dibohongi Jokowi Netizen Berharap Prabowo Menjadi Presiden Yang Mandiri Karena Menguasai Seluruh Angkatan Kepolisian Angkatan Darat Laut dan Udara Sehingga Tidak Perlu Takut Diintervensi dan Dijajah oleh Seorang Jokowi.,terkuak prabowo telah dibohongi jokowi netizen berharap prabowo menjadi presiden yang mandiri karena menguasai seluruh angkatan kepolisian angkatan darat laut dan udara sehingga tidak perlu takut diintervensi dan dijajah oleh seorang jokowi,positive,0.5630998015403748
2195,BANTUAN Ketum PSSI Erick Thohir mengatakan Presiden Prabowo Subianto akan membantu pendanaan untuk kebutuhan Timnas Indonesia sebesar lebih dari Rp200 miliar. ️ Memang terakhir saya dipanggil Pak Prabowo (dan) Pak Prabowo komit angka yang lebih besar lagi. Kalau kemarin https://t.co/3BDTyzL5ng,bantuan ketum pssi erick thohir mengatakan presiden prabowo subianto akan membantu pendanaan untuk kebutuhan timnas indonesia sebesar lebih dari rp miliar memang terakhir saya dipanggil pak prabowo dan pak prabowo komit angka yang lebih besar lagi kalau kemarin,positive,0.9865204095840454
2196,Sdh dibantuin presiden menteri staf khusus presiden artis aparat desa tapi masih pakai cara seperti ini. Curangnya belum cukup ternyata. Ikan busuk dari kepala. @jokowi @prabowo Ini baru di Solo blm daerah lain. Pangawas Pemilu Temukan Sembako dan Atribut Kampanye https://t.co/iL4Za8py7b,sdh dibantuin presiden menteri staf khusus presiden artis aparat desa tapi masih pakai cara seperti ini curangnya belum cukup ternyata ikan busuk dari kepala jokowi prabowo ini baru di solo blm daerah lain pangawas pemilu temukan sembako dan atribut kampanye,neutral,0.7937095165252686
2197,Rekap kunjungan HI Presiden Prabowo Subianto - A THREAD- https://t.co/TWt28YtHNW,rekap kunjungan hi presiden prabowo subianto thread,negative,0.581727921962738
2198,Selama 33 hari Presiden @prabowo menjalankan tugas yang diamanahkan Rakyat Indonesia sebagai Presiden Saya puas dan bangga. Melihat dari bagaimana sambutan yang diberikan oleh Pemerintah Uni Emirat Arab kepada Presiden @prabowo dengan upacara yang begitu megah dan terhormat,selama hari presiden prabowo menjalankan tugas yang diamanahkan rakyat indonesia sebagai presiden saya puas dan bangga melihat dari bagaimana sambutan yang diberikan oleh pemerintah uni emirat arab kepada presiden prabowo dengan upacara yang begitu megah dan terhormat,positive,0.7359893321990967
2199,Usai kunjungan ke London Inggris Presiden Prabowo Subianto tiba di Abu Dhabi Persatuan Emirat Arab (PEA) pada Sabtu (23/11/2024) untuk melakukan kunjungan kenegaraan dan bertemu Presiden Sheikh Mohamed bin Zayed Al Nahyan (MBZ). Di Qasr Al Watn Presiden Prabowo dan https://t.co/k8rfg9nZj7,usai kunjungan ke london inggris presiden prabowo subianto tiba di abu dhabi persatuan emirat arab pea pada sabtu untuk melakukan kunjungan kenegaraan dan bertemu presiden sheikh mohamed bin zayed al nahyan mbz di qasr al watn presiden prabowo dan,neutral,0.8361260890960693
2200,I'm coming home 🇮🇩 Bapak Presiden @prabowo tiba di tanah air. https://t.co/cdZ0JJ7oRB,coming home bapak presiden prabowo tiba di tanah air,neutral,0.8515334129333496
2201,Mesranya bahasa tubuh presiden @prabowo &amp; Wapres @gibran_tweet yang nggak suka boleh skip... https://t.co/DqesxI8b0L,mesranya bahasa tubuh presiden prabowo wapres gibran tweet yang tidak suka boleh skip,neutral,0.9885957837104797
2202,Dari pada RUU Perampasan Aset alot di DPR-RI. Lebih baik Presiden Prabowo membuat dan menekan Perpu Perampasan Aset. Agar bisa segera dilaksanakan jika ada kasus hukum Politikus PDIP Tantang Pemerintah Teken Perppu soal Perampasan Aset https://t.co/bIaHSK8ocR,dari pada ruu perampasan aset alot di dpr ri lebih baik presiden prabowo membuat dan menekan perpu perampasan aset agar bisa segera dilaksanakan jika ada kasus hukum politikus pdip tantang pemerintah teken perppu soal perampasan aset,negative,0.5339802503585815
2203,Udah terang2an gini mereka berkonspirasi dalam kejahatan. (Hasto dan jokowi) Ajaib aja kalo tim @aniesbaswedan ga melaporkan.. Mumpung presiden sekarang @prabowo https://t.co/hSKgiGUbKr,udah terang an gini mereka berkonspirasi dalam kejahatan hasto dan jokowi ajaib aja kalo tim aniesbaswedan tidak melaporkan mumpung presiden sekarang prabowo,positive,0.6390240788459778
2204,Prabowo Diminta Jokowi Dukung Luthfi Mantan presiden Jokowi ditengarai meminta Presiden Prabowo Subianto mendukung Ahmad Luthfi di Jawa Tengah. Melanggar aturan dan etika. Simak selengkapnya di https://t.co/AcWRE51taA #BocorAlusPolitik #PodcastBAP #PodcastTempo #MajalahTempo https://t.co/uck8MKzgLk,prabowo diminta jokowi dukung luthfi mantan presiden jokowi ditengarai meminta presiden prabowo subianto mendukung ahmad luthfi di jawa tengah melanggar aturan dan etika simak selengkapnya di bocoraluspolitik podcastbap podcasttempo majalahtempo,neutral,0.943630576133728
2205,@DokterTifa Bukti sdh nyata sebetulnya. Tinggal Presiden Prabowo mau usut atau tidak. Harusnya sih dia usut kalau memang membela rakyat sesuai pidato beliau. ,doktertifa bukti sdh nyata sebetulnya tinggal presiden prabowo mau usut atau tidak harusnya sih dia usut kalau memang membela rakyat sesuai pidato beliau,negative,0.9538950324058533
2206,Ketika pak Presiden @prabowo berbincang2 dgn calon Gubernur DKI Jakarta @ridwankamil dan calon Gubernur Jawa Barat @DediMulyadi71 Aura akan di lantik nya sudah terlihat https://t.co/IQ5VYOJpwV,ketika pak presiden prabowo berbincang dengan calon gubernur dki jakarta ridwankamil dan calon gubernur jawa barat dedimulyadi aura akan di lantik nya sudah terlihat,neutral,0.9350758194923401
2207,@DokterTifa Betapa sakti nya si Futufafa sampai tdk ada yg berani membawa nya ke ranah hukum. Presiden Prabowo pun cuek2 sj walau sdh dihinanya,doktertifa betapa sakti nya si futufafa sampai tidak ada yang berani membawa nya ke ranah hukum presiden prabowo pun cuek sj walau sdh dihinanya,negative,0.8168144822120667
2208,Memgutip dari Tiktok Gibran Rakabuming Menyambut Bapak Presiden @prabowo yang membawa oleh-oleh komitmen investasi dan kerjasama di berbagai bidang sebesar USD 18 5 Milyar (+/- Rp 294T) untuk rakyat Indonesia dari hasil lawatan selama dua minggu ke enam negara. Hutang kok https://t.co/8CTwehWOWO,memgutip dari tiktok gibran rakabuming menyambut bapak presiden prabowo yang membawa oleh oleh komitmen investasi dan kerjasama di berbagai bidang sebesar usd milyar rp untuk rakyat indonesia dari hasil lawatan selama dua minggu ke enam negara hutang kok,positive,0.6609190106391907
2209,6 Jubir Kantor Komunikasi Presiden: Dedek Prayudi hingga Philips Vermonte. Yth Presiden @prabowo Ini Fungsinya Apa Sih Pak Kok Buang² Anggaran Sementara Rakyatnya Di Peras Lewat Pajak 12 % Mbok Ya Prihatin Dikit Kenapa Lbh Baik Utk Kesejahteraan Rakyat. https://t.co/EvkJEggZGW,jubir kantor komunikasi presiden dedek prayudi hingga philips vermonte yth presiden prabowo ini fungsinya apa sih pak kok buang anggaran sementara rakyatnya di peras lewat pajak mbok ya prihatin dikit kenapa lbh baik untuk kesejahteraan rakyat,neutral,0.9749432802200317
2210,*Suku Primitif yg Hampir Punah tetapi Hafal Al Qur'an.Kisah nya masih Menyayat Hati setelah 79 Tahun Indonesia Merdeka.* Mudah²an Yth.Bapak Presiden Republik Indonesia @prabowo Berkenan Memperhatikan Suku Primitif ini. Jg Yth. Kemenag @Kemenag_RI @muhammadiyah @official_uas https://t.co/OLY4nAvPY1,suku primitif yang hampir punah tetapi hafal al qur an kisah nya masih menyayat hati setelah tahun indonesia merdeka mudah an yth bapak presiden republik indonesia prabowo berkenan memperhatikan suku primitif ini jg yth kemenag kemenag ri muhammadiyah official uas,neutral,0.8931966423988342
2211,2 Presiden di 2 waktu berbeda. Namun persamaannya sama2 ditempat yg sama dan sama2 membuat kita bangga. Harus diakui didikan militer memang tidak pernah salah membentuk kepemimpinan yg berwibawa. Sehat utk semua pemimpin. Cc pak @SBYudhoyono dan pak @prabowo. https://t.co/e64f7KV7oc,presiden di waktu berbeda namun persamaannya sama ditempat yang sama dan sama membuat kita bangga harus diakui didikan militer memang tidak pernah salah membentuk kepemimpinan yang berwibawa sehat untuk semua pemimpin cc pak sbyudhoyono dan pak prabowo,negative,0.8410318493843079
2212,Ada rakyt yg minta tolong nih pa presiden @prabowo https://t.co/qLqBP3jgTV,ada rakyt yang minta tolong nih pa presiden prabowo,neutral,0.9898809790611267
2213,@realfedinuril @Uki23 Lihat nih Pak Presiden @prabowo jubir Bapak si hasbi buang² anggaran utk mengangkat orang² yg pernah menghina Bapak. Ini kenapa jadi dikerebutin ma orang² yg dulu melawan Bapak ya? @Gerindra gw jadi khawatir min. Tolong jaga Pak Presiden. Prof @bang_dasco SMI turun apa?,realfedinuril uki lihat nih pak presiden prabowo jubir bapak si hasbi buang anggaran untuk mengangkat orang yang pernah menghina bapak ini kenapa jadi dikerebutin ma orang yang dulu melawan bapak ya gerindra gw jadi khawatir min tolong jaga pak presiden prof bang dasco smi turun apa,neutral,0.6583971381187439
2214,Jokowi juga meminta Presiden Prabowo Subianto cawe-cawe dalam pilkada. Jokowi kini punya teman presiden yang melanggar asas netralitas dan etika demokrasi.,jokowi juga meminta presiden prabowo subianto cawe cawe dalam pilkada jokowi kini punya teman presiden yang melanggar asas netralitas dan etika demokrasi,negative,0.6899944543838501
2215,Menyambut Bapak Presiden @prabowo yang baru tiba di Tanah Air dari lawatan perdana ke luar negeri. Sumber Foto: Tim Media Presiden https://t.co/EDdzdRtzCl,menyambut bapak presiden prabowo yang baru tiba di tanah air dari lawatan perdana ke luar negeri sumber foto tim media presiden,neutral,0.9670196175575256
2216,@pandji Tau gitu jabatan presiden dibagi 3 shift aja Anies siang Prabowo sore Ganjar malem gosah capek pemilu,pandji tau gitu jabatan presiden dibagi shift aja anies siang prabowo sore ganjar malem gosah capek pemilu,neutral,0.7568951845169067
2217,Momen Presiden @prabowo Tiba di Indonesia usai Kunjungan Kenegaraan *Presiden Prabowo presiden Indonesia bukan presiden pemilihnya dan kelompoknya saja. Yes or no? https://t.co/I16ii8y9MC,momen presiden prabowo tiba di indonesia usai kunjungan kenegaraan presiden prabowo presiden indonesia bukan presiden pemilihnya dan kelompoknya saja yes or no,neutral,0.6196029782295227
2218,Langkah Presiden Prabowo Subianto @prabowo tiba2 terhenti saat melihat bendera UEA yg sekilas mirip bendera Palestina lalu memberi hormat penuh hikmat Semua tertegun terpana takjub Hening... Kami bangga kepadamu jendral Perjuanganmu untuk Palestina tulus https://t.co/3JmytMCsLZ,langkah presiden prabowo subianto prabowo tiba terhenti saat melihat bendera uea yang sekilas mirip bendera palestina lalu memberi hormat penuh hikmat semua tertegun terpana takjub hening kami bangga kepadamu jendral perjuanganmu untuk palestina tulus,neutral,0.8014118671417236
2219,Presiden @prabowo Saya TITIP Orang Gila Ciri-cirinya baju putih celana hitam rambut tipis agak botak Dia ngaku-ngaku bisa bikin orang jadi Gubernur jadi Bupati Lama-lama saya khawatir dia ngaku-ngaku bisa bikin orang jadi Presiden lho Pak. Mohon Presiden perhatian kirim https://t.co/gVfiqAXhTx,presiden prabowo saya titip orang gila ciri cirinya baju putih celana hitam rambut tipis agak botak dia ngaku ngaku bisa bikin orang jadi gubernur jadi bupati lama lama saya khawatir dia ngaku ngaku bisa bikin orang jadi presiden lho pak mohon presiden perhatian kirim,neutral,0.903488039970398
2220,Kedatangan Presiden Prabowo di Tanah Air disambut Mas Wapres dan jajaran mentri Pangkalan TNI AU Halim Perdanakusuma 24 November 2024 https://t.co/LitkA7IITU,kedatangan presiden prabowo di tanah air disambut mas wapres dan jajaran mentri pangkalan tni au halim perdanakusuma november,neutral,0.9636591076850891
2221,Pilih Kepala Daerah yang mendukung Program Presiden Prabowo Subianto https://t.co/tujl7fkn2W,pilih kepala daerah yang mendukung program presiden prabowo subianto,positive,0.724960207939148
2222,Sejumlah nota kesepahaman berhasil ditandatangani dalam pertemuan bilateral bersama Presiden Persatuan Emirat Arab Yang Mulia Sheikh Mohamed bin Zayed Al Nahyan. Dalam kunjungan di Abu Dhabi pembahasan berkaitan dengan penguatan kerja sama di bidang teknologi energi https://t.co/1eeXebQt2C,sejumlah nota kesepahaman berhasil ditandatangani dalam pertemuan bilateral bersama presiden persatuan emirat arab yang mulia sheikh mohamed bin zayed al nahyan dalam kunjungan di abu dhabi pembahasan berkaitan dengan penguatan kerja sama di bidang teknologi energi,neutral,0.9959971904754639
2223,Pak Prabowo awal pergi ke luar negeri setelah dilantik sebagai Presiden RI telah bikin kontroversi. Saat bertemu Xi Jinping Prabowo mengakui konsep Nine Dash Line RRC yang over laping dengan ZEE Indonesia. Kontroversinya itu karena Prabowo menyatakan Indonesia kerjasama dengan https://t.co/tZWuk95RR8,pak prabowo awal pergi ke luar negeri setelah dilantik sebagai presiden ri telah bikin kontroversi saat bertemu xi jinping prabowo mengakui konsep nine dash line rrc yang over laping dengan zee indonesia kontroversinya itu karena prabowo menyatakan indonesia kerjasama dengan,neutral,0.8511494398117065
2224,Alhamdulillah My Presiden @prabowo kembali Di Tanah Air setelah lawatan kebeberapa Negara²sahabat .Trimakasih Presiden Indonesia https://t.co/xWLtD8tm8V,alhamdulillah my presiden prabowo kembali di tanah air setelah lawatan kebeberapa negara sahabat trimakasih presiden indonesia,neutral,0.8038145899772644
2225,Alhamdulillah... Presiden Prabowo Subianto sudah tiba kembali di Indonesia. Sekian lawatan dengan hasil yang melebihi target tentunya ini adalah modal awal untuk membangun bangsa lewat good goverment dan clean goverment Ditunggu gebrakannya didalam negeri pak... Rakyat sudah https://t.co/d1jfZuHmsj,alhamdulillah presiden prabowo subianto sudah tiba kembali di indonesia sekian lawatan dengan hasil yang melebihi target tentunya ini adalah modal awal untuk membangun bangsa lewat good goverment dan clean goverment ditunggu gebrakannya didalam negeri pak rakyat sudah,positive,0.5015745759010315
2226,Presiden Prabowo Subianto Tiba di Tanah Air Setelah Kunjungan ke Sejumlah Negara https://t.co/qJAYt4gSy1,presiden prabowo subianto tiba di tanah air setelah kunjungan ke sejumlah negara,neutral,0.7739686369895935
2227,Presiden kita Bapak @prabowo disambut sangat meriah dengan dentuman meriam pasukan berkuda dan unta di Abu Dhabi Uni Emirat Arab 23 Nov 2024. https://t.co/6mbc5kIm6Z,presiden kita bapak prabowo disambut sangat meriah dengan dentuman meriam pasukan berkuda dan unta di abu dhabi uni emirat arab nov,neutral,0.506256103515625
2228,Di era kepemimpinan Presiden Prabowo Subianto dan Wakil Presiden Gibran Rakabuming Raka pemerataan ekonomi dan pengembangan Usaha Mikro Kecil dan Menengah (UMKM) https://t.co/JrF105KOTh https://t.co/dYiBObrm84,di era kepemimpinan presiden prabowo subianto dan wakil presiden gibran rakabuming raka pemerataan ekonomi dan pengembangan usaha mikro kecil dan menengah umkm,positive,0.9617496132850647
2229,Usai mengikuti rangkaian KTT G20 di Brasil Presiden Prabowo Subianto melanjutkan kunjungan kerjanya ke Inggris dan tiba di London pada Rabu (20/11/2024). Pada hari berikutnya Kamis (21/11/2024) Presiden melakukan sejumlah kegiatan yaitu bertemu dengan PM Inggris Keir Starmer https://t.co/WfvkV39JZ1,usai mengikuti rangkaian ktt di brasil presiden prabowo subianto melanjutkan kunjungan kerjanya ke inggris dan tiba di london pada rabu pada hari berikutnya kamis presiden melakukan sejumlah kegiatan yaitu bertemu dengan pm inggris keir starmer,neutral,0.6348899602890015
2230,. . Pak Presiden @prabowo .. Selama Bapak masih Memakai Mentri-Mentri Ekonomi warisan Jokowi Maka percayalah Ekonomi Indonesia itu OMONG KOSONG BISA BERTUMBUH 8% !!! Pertama .. COPOT DULU IBU SRI MULYANI Karena 2 Periode Jokowi Pertumbuhan Ekonomi ditarget 7% .. Berakhir cuma https://t.co/vb1w7UYoVp,pak presiden prabowo selama bapak masih memakai mentri mentri ekonomi warisan jokowi maka percayalah ekonomi indonesia itu omong kosong bisa bertumbuh pertama copot dulu ibu sri mulyani karena periode jokowi pertumbuhan ekonomi ditarget berakhir cuma,neutral,0.8573210835456848
2231,Ada upaya menutupi pelanggaran HAM berat agar tak terus menyeret nama Presiden Prabowo Subianto.⁣ ⁣ Para aktivis yang diculik tentara di bawah Prabowo menyiapkan buku putih dan melobi keluarga korban menerima kompensasi.⁣ ⁣ Apa yang ada di pikiran mereka?⁣⁣ ⁣ #tempodotco https://t.co/ke3KU8cVWn,ada upaya menutupi pelanggaran ham berat agar tak terus menyeret nama presiden prabowo subianto para aktivis yang diculik tentara di bawah prabowo menyiapkan buku putih dan melobi keluarga korban menerima kompensasi apa yang ada di pikiran mereka tempodotco,neutral,0.5539675354957581
2232,Presiden Prabowo Subianto kembali dari lawatan luar negeri dengan membawa investasi sebesar US$ 18 5 miliar. Full senyum https://t.co/Zs71Tbkvma,presiden prabowo subianto kembali dari lawatan luar negeri dengan membawa investasi sebesar us miliar full senyum,positive,0.8301694989204407
2233,Ketika ada yg bilang pak @prabowo mendukung Cagub selaku Ketum partai saya teringat kalimat John F. Kennedy: My loyalty to my party ends when my loyalty to my country begins . Semoga pak Prabowo kelak bisa jadi presiden yg negarawan seperti Kennedy bukan jadi semodel Jokowi. https://t.co/CnUmkEgQcF,ketika ada yang bilang pak prabowo mendukung cagub selaku ketum partai saya teringat kalimat john kennedy my loyalty to my party ends when my loyalty to my country begins semoga pak prabowo kelak bisa jadi presiden yang negarawan seperti kennedy bukan jadi semodel jokowi,negative,0.8338377475738525
2234,Indonesia Bangsa Besar Pacu kualitas diri Agar saat berhadapan dg bangsa2 asing bisa gagah tegap berdiri mana dadamu ini dadaku! Berdiri sama tinggi saling menghormati itulah daya tawar Presiden Prabowo Subianto @prabowo Suatu hal hanya bisa dilakukan karena Allah https://t.co/FfNDtpA0yb,indonesia bangsa besar pacu kualitas diri agar saat berhadapan dg bangsa asing bisa gagah tegap berdiri mana dadamu ini dadaku berdiri sama tinggi saling menghormati itulah daya tawar presiden prabowo subianto prabowo suatu hal hanya bisa dilakukan karena allah,neutral,0.9781531095504761
2235,Minat ini disampaikan Presiden Prabowo usai menemui Raja Charles III Perdana Menteri Keir Starmer dan Wakil Perdana Menteri Angela Rayner pada Kamis (21/11/2024) waktu setempat. https://t.co/wv9abRb0Rs https://t.co/J5pINrria9,minat ini disampaikan presiden prabowo usai menemui raja charles iii perdana menteri keir starmer dan wakil perdana menteri angela rayner pada kamis waktu setempat,neutral,0.9147471189498901
2236,Sepertinya Prabowo ingin menunjukkan bahwa beliau akan menjadi pahlawan atas kondisi 25% anak kelaparan dan kemiskinan meski dia nggak sadar bahwa pernyataannya itu justru menggradasi dirinya dan presiden sebelumnya. DI LUAR NEGERI MALAH JUAL KEMISKINAN Kacau kacau!!! https://t.co/dGzqiZ36Am,sepertinya prabowo ingin menunjukkan bahwa beliau akan menjadi pahlawan atas kondisi anak kelaparan dan kemiskinan meski dia tidak sadar bahwa pernyataannya itu justru menggradasi dirinya dan presiden sebelumnya di luar negeri malah jual kemiskinan kacau kacau,neutral,0.68978351354599
2237,. RIIILLL....POST POWER SYNDROME. . Sebagai Apa SekJen PBB yg gak Punya Ijazah Asli itu Ke Lokasi Tersebut ? Masih PanSos aja. Atau Karena dia sudah tau kalo Anggaran Utk Pembangunan yang Sifatnya Proyek Mercusuar di STOP oleh Presiden @prabowo ? Mangkanya dia Malas Ke Sana. . https://t.co/KEEuXwl1Tp,riiilll post power syndrome sebagai apa sekjen pbb yang tidak punya ijazah asli itu ke lokasi tersebut masih pansos aja atau karena dia sudah tau kalo anggaran untuk pembangunan yang sifatnya proyek mercusuar di stop oleh presiden prabowo mangkanya dia malas ke sana,neutral,0.9821069836616516
2238,@susipudjiastuti @prabowo Kalo presiden @prabowo tidak nangkap Budi Arie berarti presiden kita hari ini adalah BONEKA #Jokowi Karna tak mungkin pegawainya main sendiri. Dan situs judi online tak ditutup oleh Kemeninfo di google. Sementara situs porno bisa ditutup Anggaran Kemeninfo besar. @tempodotco https://t.co/cXOEk3MZYV,susipudjiastuti prabowo kalo presiden prabowo tidak nangkap budi arie berarti presiden kita hari ini adalah boneka jokowi karna tak mungkin pegawainya main sendiri dan situs judi online tak ditutup oleh kemeninfo di google sementara situs porno bisa ditutup anggaran kemeninfo besar tempodotco,positive,0.6018566489219666
2239,. . KOMPLOTAN JUDOL INI SUDAH BERHASIL DITANGKAP 22 PELAKU ... BRAVO POLRI Saban Gua denger makin banyak Komplotan ini ditangkap Polri makin yakin kalau Pemerintahan Presiden @prabowo SERIUS MEMBASMI JUDOL di Negara Kita Apresiasi Saya buat Tim Ndan @ListyoSigitP dan https://t.co/KZKvViiwdc,komplotan judol ini sudah berhasil ditangkap pelaku bravo polri saban gua denger makin banyak komplotan ini ditangkap polri makin yakin kalau pemerintahan presiden prabowo serius membasmi judol di negara kita apresiasi saya buat tim ndan listyosigitp dan,neutral,0.5198782682418823
2240,Presiden Prabowo Subianto menemui Raja Charles III di Istana Buckingham London Inggris Raya pada Kamis (21/11/2024). Kedatangannya untuk memenuhi undangan sang raja. Iring-iringan Presiden Prabowo Subianto tiba di gerbang utama Istana Buckingham pada pukul 10.21 waktu Inggris https://t.co/Drx0l2atBc,presiden prabowo subianto menemui raja charles iii di istana buckingham london inggris raya pada kamis kedatangannya untuk memenuhi undangan sang raja iring iringan presiden prabowo subianto tiba di gerbang utama istana buckingham pada pukul waktu inggris,negative,0.7612180113792419
2241,Keren bener kerjaan menteri lu bos @prabowo ! Rakyat kecil dicekik ppn orang tajir diampuni pajaknya! Makin bangga aja @jokowi sama elu! Gak sia-sia doi endorse elu jd presiden! Merdeka! https://t.co/KYMMOVmscu https://t.co/o2e9jyM2f2,keren bener kerjaan menteri lu bos prabowo rakyat kecil dicekik ppn orang tajir diampuni pajaknya makin bangga aja jokowi sama elu tidak sia sia doi endorse elu jd presiden merdeka,neutral,0.9825415015220642
2242,@NOTASLIMBOY Janji Satu saja Presiden Prabowo saat Kampanye tidak akan naikin Pajak BBM dan sembako. Lah menterinya malah Naikin PPN 12% dari 11%,notaslimboy janji satu saja presiden prabowo saat kampanye tidak akan naikin pajak bbm dan sembako lah menterinya malah naikin ppn dari,positive,0.5005682706832886
2243,@NOTASLIMBOY pernah denger dari driver ojol apa taxol yg pro kebijakan ini.. pak prabowo kan kaya nanti kalo jadi presiden uangnya kan buat kita juga sayang sekali,notaslimboy pernah denger dari driver ojol apa taxol yang pro kebijakan ini pak prabowo kan kaya nanti kalo jadi presiden uangnya kan buat kita juga sayang sekali,positive,0.7916814088821411
2244,Kejagung makin kelihatan ada yang tidak beres dari dalam. Yakin bisa di bereskan Presiden @prabowo ?,kejagung makin kelihatan ada yang tidak beres dari dalam yakin bisa di bereskan presiden prabowo,negative,0.9988816380500793
2245,Kira2 apa yg jadi harapan pak @prabowo yg jujur menyampaikan gambaran kondisi masyarakat Indonesia yg kurang baik dihadapan pemimpin negara-negara G-20 ? - berharap bantuan - kurang luwesnya berdiplomasi atau - keluh kesah menerima warisan kemiskinan dari presiden sebelumnya https://t.co/LUEcrduI1z,kira apa yang jadi harapan pak prabowo yang jujur menyampaikan gambaran kondisi masyarakat indonesia yang kurang baik dihadapan pemimpin negara negara berharap bantuan kurang luwesnya berdiplomasi atau keluh kesah menerima warisan kemiskinan dari presiden sebelumnya,neutral,0.991915762424469
2246,Pak Presiden @prabowo hentikan semuanya. https://t.co/s5U85Swaxt,pak presiden prabowo hentikan semuanya,negative,0.9956824779510498
2247,Baru sebulan dilantik nama Presiden Prabowo Subianto sudah menjadi buah bibir dunia Tidak ada satu negarapun bisa diterima semua pihak dalam urusan konflik internasional kecuali Indonesia Saat ini Presiden @prabowo dipandang sebagai salah satu kepala negara paling mahal 🇮🇩 https://t.co/K7Y5un2a8A,baru sebulan dilantik nama presiden prabowo subianto sudah menjadi buah bibir dunia tidak ada satu negarapun bisa diterima semua pihak dalam urusan konflik internasional kecuali indonesia saat ini presiden prabowo dipandang sebagai salah satu kepala negara paling mahal,neutral,0.9748563766479492
2248,Bawaslu menyatakan video Presiden Prabowo yang mengajak untuk mendukung paslon Pilkada Jateng nomor urut 02 Ahmad Lutfi-Taj Yasin tidak melanggar aturan kampanye. https://t.co/wpQnDdZW5K,bawaslu menyatakan video presiden prabowo yang mengajak untuk mendukung paslon pilkada jateng nomor urut ahmad lutfi taj yasin tidak melanggar aturan kampanye,neutral,0.9775090217590332
2249,Selamat datang Presiden Pak @prabowo Kerja keras diplomasimu akan membaea kemajuan bangsa https://t.co/YVH8ldLGu3,selamat datang presiden pak prabowo kerja keras diplomasimu akan membaea kemajuan bangsa,neutral,0.7974779009819031
2250,Cita2nya sederhana ingin melihat orang kecil tersenyum Presiden Prabowo Subianto @prabowo melakukan apapun untuk itu Termasuk mentahtakan nama Indonesia di pergaulan bangsa2 Dg harapan mampu menggenjot perekonomian dalam negeri saat trust asing meninggi Manuver cantik 🇮🇩 https://t.co/5FzdFpvDCF,cita nya sederhana ingin melihat orang kecil tersenyum presiden prabowo subianto prabowo melakukan apapun untuk itu termasuk mentahtakan nama indonesia di pergaulan bangsa dg harapan mampu menggenjot perekonomian dalam negeri saat trust asing meninggi manuver cantik,neutral,0.6822714805603027
2251,Tindakan komandan pada bawahan Gara2 ban mobil tidak di semir.. Apakah aturan di militer begini ? Semoga saja Presiden Prabowo dan Panglima melihat kasus ini. https://t.co/YckhCLjbYB,tindakan komandan pada bawahan gara ban mobil tidak di semir apakah aturan di militer begini semoga saja presiden prabowo dan panglima melihat kasus ini,neutral,0.9951202273368835
2252,Seperti biasa Bawaslu selalu jadi PENGECUT dan PENAKUT Ini artinya demokrasi kita makin GELAP jika sampai Presiden ikut mengendorse salah satu pasangan calon Prabowo lama2 akan besar kepala bersama Jokowi dan Gibrannya lalu akan jadi preseden buruk utk demokrasi Indonesia https://t.co/vNoIk4sBGA,seperti biasa bawaslu selalu jadi pengecut dan penakut ini artinya demokrasi kita makin gelap jika sampai presiden ikut mengendorse salah satu pasangan calon prabowo lama akan besar kepala bersama jokowi dan gibrannya lalu akan jadi preseden buruk untuk demokrasi indonesia,neutral,0.5327010154724121
