Unnamed: 0,conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,label
6381,1924811111888781418,Tue May 20 12:55:04 +0000 2025,342.0,Salam Bahagia. Rumah Pi Nusantara bangkit. Melayani Negeri. Terima kasih Pimpinan Rumah Pi Nusantara (RPN) Kabupaten Simalungun. RPN Kabupaten Simalungun Teladan Nusantara. Terima kasih atas kekompakannya. @nkokkalis @PiCoreTeam @s_nakotomo @realDonaldTrump @prabowo https://t.co/54qL0zKaXe,1924811111888781418,https://pbs.twimg.com/ext_tw_video_thumb/1924810981030690819/pu/img/GXnc2BS9Sg26oIq5.jpg,,in,,0.0,19.0,48.0,https://x.com/undefined/status/1924811111888781418,1866899648,,positif
6382,1924810279013253260,Tue May 20 12:51:46 +0000 2025,36.0,pada intinya gue udah gk peduli... tapi kok ya gw semakin yakin cak imin itu impostor yg dikirim prabowo,1924810279013253260,,,in,,0.0,0.0,5.0,https://x.com/undefined/status/1924810279013253260,1734398004579450880,,negatif
6384,1924808500699668719,Tue May 20 12:44:42 +0000 2025,49.0,Selamat Hari Kebangkitan Nasional pak @prabowo tapi tidak untuk Opung Luhut Budi Arie dan Wapres Anda. Pak Presiden pemerintahan anda saat ini tidak berjalan baik beberapa pembantu anda seperti punya agenda tersendiri. Sesuai dengan tema dan logo Hari Kebangkitan Nasional https://t.co/g5qp4hfuTj,1924808500699668719,https://pbs.twimg.com/media/GrZLIXUbAAIZxfX.jpg,,in,,1.0,4.0,27.0,https://x.com/undefined/status/1924808500699668719,2650421658,,negatif
6385,1924807945361227823,Tue May 20 12:42:30 +0000 2025,34.0,Darah biru ️ Kuliah ️ Secara visual disegani ️ Pidato ️ Intelektual ️ Kemampuan bahasa inggris ️ Bisa winstreak. Walikota 2x Gubernur 1x Presiden 2x Memenangkan anaknya wapres 1x memenangkan prabowo presiden 1x Bener2 jago ini barang.,1924807945361227823,,,in,,0.0,2.0,4.0,https://x.com/undefined/status/1924807945361227823,236779086,,positif
6386,1924756047056798053,Tue May 20 12:40:38 +0000 2025,23.0,@mukidioon3 @prabowo Maling lebih berkuasa sehingga bisa perintah aparat,1924807477943796025,,mukidioon3,in,,0.0,1.0,1.0,https://x.com/undefined/status/1924807477943796025,1095231175436558336,,negatif
6387,1924735201659535680,Tue May 20 12:22:48 +0000 2025,47.0,@alvianyps Jokowi prabowo gibran Bahlil erik thohir luhut intinya semua yg masih rezim ini bikin muak dan muntah ,1924802987983339867,,alvianyps,in,,0.0,0.0,3.0,https://x.com/undefined/status/1924802987983339867,1775981392108896256,,negatif
6388,1924745981721182240,Tue May 20 11:52:45 +0000 2025,262.0,@ardi_tama1 Dia aslinya nyebelin no wonder banyak yg punya bad blood sama dia gak sesimpel dia ditumbalin wkwkwkwk,1924795428404687130,,ardi_tama1,in,,3.0,9.0,27.0,https://x.com/undefined/status/1924795428404687130,1425377301953277953,,negatif
6389,1924794622301098093,Tue May 20 11:49:33 +0000 2025,26.0,Pak @prabowo kenapa Aparat kita jadi Barbar begini pak? https://t.co/LgyGrKq8DJ,1924794622301098093,,,in,,0.0,5.0,14.0,https://x.com/undefined/status/1924794622301098093,2908675710,,negatif
6391,1924756047056798053,Tue May 20 11:37:05 +0000 2025,38.0,@mukidioon3 @prabowo Negara selalu membela cukong ,1924791485016506597,,mukidioon3,in,,0.0,1.0,0.0,https://x.com/undefined/status/1924791485016506597,1393730171828457474,,negatif
6392,1924763742472176003,Tue May 20 10:17:59 +0000 2025,119.0,@mdrfhyt gen ask.. A adl voter B mayoritas pemilih lain jadi ga suka B karna kelakuan A therefore B kalah pake premis itu voter Prabowo di Tiktok juga sering gaslighting knp mayoritas justru demen? hehe premisnya kurang kuat ,1924771576593186869,,mdrfhyt,in,,1.0,2.0,6.0,https://x.com/undefined/status/1924771576593186869,1697983646723100672,,netral
6393,1924699104137068753,Tue May 20 05:30:00 +0000 2025,29.0,Hasan Nasbi: Prabowo Gunakan Pesawat Pribadi untuk Kegiatan Kepresidenan https://t.co/KbReBlbetb,1924699104137068753,,,in,,5.0,17.0,3.0,https://x.com/undefined/status/1924699104137068753,18129942,,netral
6396,1924663027820904808,Tue May 20 05:01:33 +0000 2025,65.0,@heilsoto @sociotalker Kalo dia tau betapa ga mungkinnya ngundang Prabowo atau Gibran ke forum diskusi kampus auto mencak2 lagi dia ,1924691944837652894,,heilsoto,in,,0.0,2.0,1.0,https://x.com/undefined/status/1924691944837652894,1800213924564045824,,negatif
6398,1924691579836760583,Tue May 20 05:00:06 +0000 2025,30.0,Dih sape elu ngatur2,1924691579836760583,,,in,,0.0,2.0,8.0,https://x.com/undefined/status/1924691579836760583,1425377301953277953,,negatif
6399,1924690779597144418,Tue May 20 04:56:55 +0000 2025,30.0,Presiden Republik Indonesia Prabowo Subianto bersama Perdana Menteri Paetongtarn Shinawatra menyaksikan secara langsung penandatanganan Memorandum of Understanding (MoU) kerjasama Indonesia-Thailand dalam bidang kesehatan yang berlangsung di Government House Bangkok Thailand https://t.co/THRNiNBpZn,1924690779597144418,https://pbs.twimg.com/ext_tw_video_thumb/1924690739432480768/pu/img/QntMX6xdw2A0ZOVU.jpg,,in,,0.0,0.0,10.0,https://x.com/undefined/status/1924690779597144418,1289954556411969537,,netral
6401,1924688996497817973,Tue May 20 04:49:50 +0000 2025,307.0,Pak @prabowo jgn takut tangkap mereka bapak mungkin kehilangan dukungan dr Jokowi &amp; cebokernya yg cuma 2% tp akan dpt dukungan dr pendukung PDIP Ganjar dan Anies sekitar 40% lebih. Budi Arie Terjerat Judol Ujian Moral dan Politik Terbesar Prabowo Berantas Dugaan Korupsi di https://t.co/OW1lbjl6E4,1924688996497817973,https://pbs.twimg.com/media/GrXeb9yaUAAS3ap.jpg,,in,,9.0,88.0,110.0,https://x.com/undefined/status/1924688996497817973,154435354,,negatif
6403,1924632125812441311,Tue May 20 04:41:04 +0000 2025,151.0,@PolJokesID betul sebaikknya BUBARIN aja itu STAN . dan perbanyak buka anggaran untuk membuka posisi TNI @prabowo anjir lah presiden latar belakang militer miskin bet ilmu nya yah . dahlah,1924686791682228390,,PolJokesID,in,,0.0,3.0,2.0,https://x.com/undefined/status/1924686791682228390,1762994140600795136,,negatif
6404,1924632630290686056,Tue May 20 04:37:05 +0000 2025,68.0,@Dandhy_Laksono Prabowo ngajak anak tongkrongan nya buat dapet kerja. Gokil Sih wkwk KKN + Militer tak terbendung dikepemimpinan presiden @prabowo,1924685787549020659,,Dandhy_Laksono,in,,1.0,2.0,8.0,https://x.com/undefined/status/1924685787549020659,1762994140600795136,,negatif
6405,1924669182366646665,Tue May 20 04:30:59 +0000 2025,20.0,@islah_bahrawi @prabowo jangan abisin tenaga bahas budi arie! percuma. prabowo itu ga ngerti apa²! kl org disampingnya bilang itu hoax ya hoax. prabowo terlahir sdh pake assisten,1924684254069588010,,islah_bahrawi,in,,0.0,0.0,0.0,https://x.com/undefined/status/1924684254069588010,1183919998198149121,,negatif
6407,1924683156252463194,Tue May 20 04:26:37 +0000 2025,38.0,Presiden RI Prabowo Subianto mengatakan kesepakatan antara Indonesia dan Thailand dalam memerangi kejahatan lintas negara hingga judi online (judol). https://t.co/DH3dQFO0Jh,1924683156252463194,https://pbs.twimg.com/ext_tw_video_thumb/1924683056042180608/pu/img/pGIVwgNixRbmmipv.jpg,,in,,0.0,3.0,14.0,https://x.com/undefined/status/1924683156252463194,1289954556411969537,,netral
6408,1924682924638798048,Tue May 20 04:25:42 +0000 2025,25.0,Galah terbaik Gibran itu Prabowo. Dari kota kecil di solo ke pentas Nasional. Kata Kaesang Gibran itu Jokowi versi Tegas Jadi gak pakai Politik Jawa yang halus kayak Jokowi. Untung dia batal jadikan Rocky Gerung guru politiknya bisa-bisa apes kayak Ahok.,1924682924638798048,,,in,,0.0,9.0,4.0,https://x.com/undefined/status/1924682924638798048,1184695438365974528,,positif
6409,1924682642064306641,Tue May 20 04:24:35 +0000 2025,96.0,Kabar ST Burhanuddin dicopot? HOAXS! Gimana mau dicopot kepercayan publik paling tinggi kinerja moncer Prabowo pun puas. Yg nggak puas paling cuma KORUPTORS. Maklum Kejagung makin bikin gerah. https://t.co/xGLnObfzVo,1924682642064306641,https://pbs.twimg.com/ext_tw_video_thumb/1924682564905926656/pu/img/sIZ3E_aDmFddRzqG.jpg,,in,,2.0,21.0,35.0,https://x.com/undefined/status/1924682642064306641,43486890,,positif
6410,1924681488102023509,Tue May 20 04:20:00 +0000 2025,2485.0,Prabowo Dinilai Harus Bersikap Atas Munculnya Nama Budi Arie dalam Dakwaan Judi Online https://t.co/4u8jYlzBeU,1924681488102023509,,,in,,40.0,140.0,829.0,https://x.com/undefined/status/1924681488102023509,18129942,,netral
6412,1924669182366646665,Tue May 20 04:13:20 +0000 2025,26.0,@islah_bahrawi @prabowo Keknya pak prabowo cm berambisi untuk berkuasa doang tanpa ada program2 kerja yg jelas sasaran yg akan dituju.,1924679810808480217,,islah_bahrawi,in,,0.0,1.0,4.0,https://x.com/undefined/status/1924679810808480217,1613778783760416768,,negatif
6413,1924678698785243639,Tue May 20 04:08:55 +0000 2025,96.0,Banyak aset negara NGANGGUR Jadi beban negara : dijaga dirawat bayar pajak INI HARUS DIAKHIRI..! Bagi Presiden @prabowo aset negara adalah EMAS DPR setuju DANANTARA kelola ASET NGANGGUR jadi Produktif Dulu BEBAN Esok CUAN Potensi puluhan bahkan Ratusan Trilyun diraih https://t.co/Uuzlzx1MdF,1924678698785243639,https://pbs.twimg.com/ext_tw_video_thumb/1924678664945598466/pu/img/exUN2bXsvB7Dy3t-.jpg,,in,,3.0,25.0,27.0,https://x.com/undefined/status/1924678698785243639,1189039138835554304,,negatif
6414,1924480042308153709,Tue May 20 04:08:52 +0000 2025,23.0,@AiraNtieReal Emg blh kyk begini tindakan APH @ListyoSigitP @Divpropam @DivHumas_Polri tanpa jg menunjukkan terlebih dahulu surat tugas?Kesannya brutal ga? Jg kyk di film gestapu ga sih kl begini dmn Jenderal2 rumahnya dimasuki paksa oleh tentara Cakrabirawa? @kompolnas_ri @DPR_RI @prabowo,1924678685560602901,,AiraNtieReal,in,,0.0,2.0,5.0,https://x.com/undefined/status/1924678685560602901,1606916636837318660,,negatif
6415,1924598207130251715,Tue May 20 04:04:20 +0000 2025,55.0,@__PASMANTAP Presiden @prabowo bener2 sudah GAGAL melindungi rakyatnya.. ‼️ Selama ini Beliau hanya sibuk melindungi dan membangun CITRA Beliau sendiri..,1924677545590751431,,__PASMANTAP,in,,0.0,1.0,5.0,https://x.com/undefined/status/1924677545590751431,1686076901209804800,,negatif
6417,1924667612602237426,Tue May 20 03:49:58 +0000 2025,30.0,@prabowo Pak lbh baik mantri bapak yg satu ini segera bapak ganti. Namanya disebut2 dlm sidang kasus suap judol di Komdigi. https://t.co/XzxTNoYpXB,1924673932164268524,https://pbs.twimg.com/media/GrXQvbqbAAcu0OY.jpg,prabowo,in,,0.0,4.0,8.0,https://x.com/undefined/status/1924673932164268524,1878738942482370560,,negatif
6418,1924669182366646665,Tue May 20 03:42:20 +0000 2025,68.0,@islah_bahrawi @prabowo Prabowo: siap laksanakan cak https://t.co/g1dm06H89o,1924672010917155256,https://pbs.twimg.com/media/GrXO_ffbAAIC7ds.jpg,islah_bahrawi,in,,2.0,15.0,14.0,https://x.com/undefined/status/1924672010917155256,1356517931887120384,,netral
6420,1924669182366646665,Tue May 20 03:37:22 +0000 2025,25.0,@islah_bahrawi @prabowo Pecat saja manusia busuk itu...!! https://t.co/Duq2cYbVGc,1924670760284774424,https://pbs.twimg.com/media/GrXN2x3bAAI6TyB.jpg,islah_bahrawi,in,,0.0,1.0,5.0,https://x.com/undefined/status/1924670760284774424,278039207,,negatif
6421,1924490633470992866,Tue May 20 03:35:14 +0000 2025,42.0,@oput13_ @DjM_46_531 lu ngomong gini sm voter 02. emang gue vote prabowo?,1924670224198205798,,oput13_,in,,0.0,1.0,0.0,https://x.com/undefined/status/1924670224198205798,32903513,,negatif
6424,1924669182366646665,Tue May 20 03:31:06 +0000 2025,1967.0,Kodenya PM alias Pak Menteri . Duitnya disamarkan dalam bingkisan kopi lalu diantar oleh Toni ke rumah dinas. Nama PM banyak disebut dalam sidang kasus Judol. Pak @prabowo kira2 apakah dia akan tetap dipertahankan jadi Menteri yg sedang memegang program puluhan triliun itu?,1924669182366646665,,,in,,26.0,229.0,658.0,https://x.com/undefined/status/1924669182366646665,1619899748387000322,,negatif
6425,1924667612602237426,Tue May 20 03:24:52 +0000 2025,924.0,Merupakan sebuah kehormatan bagi saya diterima dengan hangat oleh Yang Mulia Maha Vajiralongkorn beserta Ratu Suthida Bajrasudhabimalalakshana dalam kunjungan kenegaraan saya ke Kerajaan Thailand. Kerajaann ini menjadi kunjungan resmi pertama dari Indonesia ke Thailand dalam dua https://t.co/gMUH0PIs6E,1924667612602237426,https://pbs.twimg.com/media/GrXK_OLbAAcaQSj.jpg,,in,,12.0,214.0,167.0,https://x.com/undefined/status/1924667612602237426,40580714,,positif
6426,1924621582460452922,Tue May 20 03:23:34 +0000 2025,43.0,@AnKiiim_ Udah macam teroris dibuat bah pada saat2 seperti ini negara ga ada gunanya. Pak @prabowo pun pasti pernah merasakan yg sprt ini dimana ketidakadilan berkuasa di negara ini,1924667287455596888,,AnKiiim_,in,,0.0,0.0,0.0,https://x.com/undefined/status/1924667287455596888,707563309420007424,,negatif
6427,1924667139476357396,Tue May 20 03:22:59 +0000 2025,78.0,Hari ini ojol @GrabID @gojekindonesia demo besar²an. Harusnya temuin @prabowo yg kalian pilih kan beliau sebagai Pembina ojol seluruh Indonesia. Tuntut agar rezim membuka lapangan kerja seluas luasnya agar tak bersandar pd ojol semata. Kang ojek dan group tetap narik/on bid. https://t.co/1JnfzY9w1i,1924667139476357396,https://pbs.twimg.com/ext_tw_video_thumb/1924666927714336770/pu/img/QphMRN1-giN2mr8C.jpg,,in,,1.0,6.0,20.0,https://x.com/undefined/status/1924667139476357396,1038483432391634944,,negatif
6430,1924314415182307329,Tue May 20 03:16:48 +0000 2025,22.0,@jazyxyrus @margianta Lah prabowo juga fans fanatiknya super toxic karna ketambahan dari fans fanatik keluarga jokowi,1924665583024669059,,jazyxyrus,in,,0.0,1.0,0.0,https://x.com/undefined/status/1924665583024669059,1533786839584481280,,negatif
6431,1924658527211291008,Tue May 20 02:48:45 +0000 2025,29.0,Driver ojol hari ini mogok masal karena menggelar demo dan menuntut lima hal ini terhadap presiden @prabowo dan @DPR_RI https://t.co/HdyFzPY2T6,1924658527211291008,https://pbs.twimg.com/media/GrXCuxsagAAI_k9.jpg,,in,,1.0,6.0,17.0,https://x.com/undefined/status/1924658527211291008,1374686160748830724,,negatif
6432,1924656447390155130,Tue May 20 02:40:30 +0000 2025,444.0,Rocky Gerung: Kasus Budi Arie Terkait Judi Online Ujian Moral dan Politik Terbesar Prabowo Bersihkan Dugaan Korupsi di Lingkaran Jokowi https://t.co/RWMz2u23m9,1924656447390155130,,,in,,1.0,7.0,204.0,https://x.com/undefined/status/1924656447390155130,887743587579944960,,netral
6433,1924655146514165811,Tue May 20 02:35:19 +0000 2025,153.0,Budi Arie Terjerat Judol Ujian Moral dan Politik Terbesar Prabowo Berantas Dugaan Korupsi di Lingkaran Jokowi https://t.co/VkIen8SbiV,1924655146514165811,,,in,,1.0,4.0,64.0,https://x.com/undefined/status/1924655146514165811,3319260420,,negatif
6434,1924653083273085091,Tue May 20 02:27:08 +0000 2025,32.0,Resolusi reformasi Mei 2025: dukung Pak Prabowo mempertahankan demokrasi dan mendisiplinkan segelintir penguasa ekonomi untuk tidak memikirkan kepentingannya sendiri. Apa yang sudah didapat dengan cara tidak lazim dikembalikan secara baik-baik sampai kenyataan menunjukkan lain.,1924653083273085091,,,in,,5.0,7.0,10.0,https://x.com/undefined/status/1924653083273085091,3252997136,,positif
6435,1924652067957965096,Tue May 20 02:23:05 +0000 2025,352.0,PRABOWO -GIBRAN 2 PERIODE PERIODE SELANJUTNYA GIBRAN -AHY JANGAN BIARKAN YAMAN BERKUASA DI INDONESIA ANDA PANAS KAMI PUAS https://t.co/AGIoxLxL4Q,1924652067957965096,https://pbs.twimg.com/ext_tw_video_thumb/1924652006490439681/pu/img/ggr5FQ8sPIK97jwS.jpg,,in,,10.0,214.0,45.0,https://x.com/undefined/status/1924652067957965096,1737685275353247744,,positif
6436,1924651642361917695,Tue May 20 02:21:24 +0000 2025,1344.0, Yang melindungi pengkhianat dialah pengkhianat paling pengkhianat Listyo Sigit Prabowo. #KenapaPolisiMusuhiRakyat Selama kau belum tangkap Tito Krisna dan Azhar saya rendahkan kepolisian sebagai perekayasa penipu pengkhianat NKRI. (Rismon) #KenapaPolisiMusuhiRakyat https://t.co/aGzQaViN3p,1924651642361917695,https://pbs.twimg.com/ext_tw_video_thumb/1924651611198263296/pu/img/B21MPodwSUZ8NiVz.jpg,,in,,10.0,49.0,559.0,https://x.com/undefined/status/1924651642361917695,1629530059265703938,,negatif
6437,1924650385425498436,Tue May 20 02:16:24 +0000 2025,44.0,Prabowo Harus Evaluasi dan Copot Menkop Budi Arie https://t.co/wJUyWhDEhy,1924650385425498436,,,in,,2.0,1.0,38.0,https://x.com/undefined/status/1924650385425498436,887743587579944960,,negatif
6438,1924643056344867000,Tue May 20 01:47:17 +0000 2025,39.0,Gus @cakimiNOW mendapat mandat dari Presiden @prabowo untuk menghadiri pelantikan Paus Leo XIV di Vatikan. Misi ini membawa pesan persahabatan dan dukungan Indonesia dengan tekad menjaga perdamaian dunia di bawah kepemimpinan Presiden Prabowo. #PerdamaianDunia https://t.co/JTrJJxu5O3,1924643056344867000,https://pbs.twimg.com/amplify_video_thumb/1924641643157979138/img/mg1-Xju3lSYICTKN.jpg,,in,,0.0,1.0,16.0,https://x.com/undefined/status/1924643056344867000,748953283,,positif
6440,1924638790318227494,Tue May 20 01:30:20 +0000 2025,44.0,PROYEK AMBIUS PRABOWO-JOKOWI FOOD ESTATE !!?? tolong beri Narasi/ captions /komen . Yg sdh dikerjakan food estate: 2 jt ha lebih di Merauke &amp; 1 jt Ha lebih di Abepura Jayapura. Yg lalu 600 HA di Wil Gunung Mas Kalteng https://t.co/Mp833llTXs,1924638790318227494,https://pbs.twimg.com/ext_tw_video_thumb/1924638758030491648/pu/img/hdWQ875HNtBazqI7.jpg,,in,,3.0,10.0,26.0,https://x.com/undefined/status/1924638790318227494,1383750727575605257,,netral
6441,1924638190587252970,Tue May 20 01:27:57 +0000 2025,28.0,Kunjungan Kenegaraan Presiden @Prabowo ke Thailand https://t.co/7CgIgLuIzY,1924638190587252970,https://pbs.twimg.com/ext_tw_video_thumb/1924636038196297731/pu/img/J3NmD4STdp7jBJqw.jpg,,in,,0.0,0.0,7.0,https://x.com/undefined/status/1924638190587252970,1723938002685296640,,netral
6442,1924636987019202672,Tue May 20 01:23:10 +0000 2025,31.0,Terima kasih pak @prabowo,1924636987019202672,,,in,,0.0,9.0,16.0,https://x.com/undefined/status/1924636987019202672,486650220,,positif
6443,1924635505565827437,Tue May 20 01:17:17 +0000 2025,165.0,Era Jokowi: polisi dimana-mana. Era Prabowo: TNI dimana-mana. Ada gula ada semut. Dimana terang berkumpul laron. Mereka asik berebut. Rakyat cuma penonton.,1924635505565827437,,,in,,0.0,0.0,78.0,https://x.com/undefined/status/1924635505565827437,289712324,,negatif
6444,1924635345557258437,Tue May 20 01:16:39 +0000 2025,819.0,Reaksi presiden @prabowo ketika memgetahui angkatan bersenjata Kerajaan Thailand berpangkat Mayjen dan bisa berbahasa Indonesia #PrabowoBersamaRakyat #BanggaIndonesia https://t.co/00HBIftKMy,1924635345557258437,https://pbs.twimg.com/ext_tw_video_thumb/1924635289299124225/pu/img/XBmCeccAuQiQ5CX3.jpg,,in,,0.0,7.0,132.0,https://x.com/undefined/status/1924635345557258437,1418311652462579713,,positif
6445,1924635339056153054,Tue May 20 01:16:37 +0000 2025,101.0,Hari Kebangkitan Nasional adalah momentum yang tepat untuk menggugah kesadaran seluruh masyarakat Indonesia untuk bergerak bersama membangun bangsa. Selamat Hari Kebangkitan Nasional Bangkit Bersama Wujudkan Indonesia Kuat . Mari jadikan Hari Kebangkitan Nasional sebagai https://t.co/ROYRZkxjUx,1924635339056153054,https://pbs.twimg.com/amplify_video_thumb/1924635177864855553/img/6U480FzaKtNALAD4.jpg,,in,,4.0,45.0,20.0,https://x.com/undefined/status/1924635339056153054,1431117605775949824,,positif
6447,1924596050645680570,Mon May 19 22:40:30 +0000 2025,31.0,Selamat pagi pak @prabowo @bang_dasco Riak-riak itu makin besar dan menjadi gelombang Pak.. https://t.co/kxcNj4Zjjx,1924596050645680570,https://pbs.twimg.com/media/GrWJ6INbAAI_aQA.jpg,,in,,3.0,5.0,21.0,https://x.com/undefined/status/1924596050645680570,1352115360762236929,,netral
6448,1924594808640962751,Mon May 19 22:35:34 +0000 2025,22.0,Normalisasi kebohongan dari bangku sekolah hingga bangku kekuasaan. Selengkapnya di YT SindikatMedia #jokowi#prabowo#tendanganbebas#sindikatmedia#ikn#esemka#gibran#puanmaharani#pdip https://t.co/zh89m5w59E,1924594808640962751,https://pbs.twimg.com/amplify_video_thumb/1924593772824035328/img/h-n06Y2pEYGyXUp3.jpg,,in,,0.0,3.0,5.0,https://x.com/undefined/status/1924594808640962751,1734053015643140096,,negatif
6449,1924591131654029387,Mon May 19 22:20:57 +0000 2025,33.0,Budak WHO itu berkata: vaksin TBC ini aman sambil menyuruh orang lain sebagai kelinci percobaan. Mereka tidak dipungut biaya dan tidak di paksa Pak Prabowo anda boleh melakukan ujicoba ini di Lapas Sukamiskin. Mereka pantas dijadikan tikus percobaan. https://t.co/pQRTRXXr0N https://t.co/kBfgbh8jzx,1924591131654029387,https://pbs.twimg.com/ext_tw_video_thumb/1924591117552779266/pu/img/xxf5JGq9zhdKOzGl.jpg,,in,,1.0,13.0,23.0,https://x.com/undefined/status/1924591131654029387,882839610740572160,,negatif
6451,1924449378519113930,Mon May 19 22:05:22 +0000 2025,73.0,@jilulisme Ada yg bilang di replies ga ada anak Abah wkwk. Ini ada anak Abah tolong Abah @aniesbaswedan ditanggepin dong mas Jilul. Prabowo tuh bikin aku sadar kalo dukung politisi ga usa segitunya jadi sama ABW juga biasa2 aja. Ini vibesnya sama kek ngedukung PKS btw ,1924587211015782499,,jilulisme,in,,0.0,0.0,4.0,https://x.com/undefined/status/1924587211015782499,319014338,,netral
6452,1924578425052004528,Mon May 19 21:30:28 +0000 2025,397.0,Terlepas dari banyaknya kekurangan dia dia ini beber-bener terbuka banget sama kritik dan demo di jaman dia jadi gubernur. Beda banget sama Jokowi dan Prabowo yang mana kalau lu mau demo bener-bener harus dipukul + diinjek aparat dulu kalaupun itu bisa tersampaikan.,1924578425052004528,,,in,,1.0,9.0,57.0,https://x.com/undefined/status/1924578425052004528,1815395503401836544,,positif
6454,1924572721104752653,Mon May 19 21:07:48 +0000 2025,177.0,Yang pasti tidak boleh ragu Pak Presiden @prabowo https://t.co/cgi60VPvPE,1924572721104752653,https://pbs.twimg.com/media/GrV0rjUbAAE0IMk.png,,in,,1.0,13.0,41.0,https://x.com/undefined/status/1924572721104752653,2606229566,,positif
6455,1924483177483248126,Mon May 19 21:06:43 +0000 2025,37.0,@msaid_didu @CHARLIExCHANDRA Prabowo kalah sm aguan Mulyono cs it penghianat bangsa! Dia jual tanah air laut k oligarki. Jahat culas licik Prabowo klo gk gerak cpt bs abis kau!,1924572450609889739,,msaid_didu,in,,0.0,10.0,1.0,https://x.com/undefined/status/1924572450609889739,1603993944941301761,,negatif
6456,1924561158553457146,Mon May 19 20:21:51 +0000 2025,426.0,So sweet Pak Prabowo dapat hadiah patung kucing dari perdana mentri Thailand sebagai sovenir kenang kenangan ketika berkunjung ke Thailand Senin 19 May . Karena mereka tau Pak Prabowo menyukai kucing &amp; punya kucing yg terkenal Bobby Kartanegara https://t.co/zAJNyAv5iZ,1924561158553457146,https://pbs.twimg.com/amplify_video_thumb/1924561082259025920/img/D9EHgU0d2lbzR0BV.jpg,,in,,4.0,34.0,38.0,https://x.com/undefined/status/1924561158553457146,1637572714205421595,,positif
6457,1924480042308153709,Mon May 19 19:30:59 +0000 2025,28.0,@AiraNtieReal halo @prabowo @Gerindra ko tengok dulu ini masyarakat yg pertahankan hak tanah org tuanya di culik polisi macam teroris.,1924548357986660635,,AiraNtieReal,in,,0.0,1.0,8.0,https://x.com/undefined/status/1924548357986660635,2459086860,,negatif
6459,1924306993382347045,Mon May 19 18:32:18 +0000 2025,172.0,@SudataAtmaja @Hpeaven @sbutter175 the lack of critical and contextual reading here is insane dia referring sentilan pukulan dll itu sebagai downfall karena kinerja prabowo yang sejauh ini dzalim LMAO. sentilan karena dampaknya ga directly ke prabowo. pukulan kalo dampaknya ke dia langsung.,1924533589586411742,,SudataAtmaja,in,,0.0,2.0,0.0,https://x.com/undefined/status/1924533589586411742,1246751532441198592,,negatif
6460,1924449378519113930,Mon May 19 18:31:12 +0000 2025,31.0,@jilulisme Hrsnya lu belajar sm Abw. Di politik itu jgn terlalu Idealis. Abw itu menclok sana sini dulu ke sby trus jokowi prabowo pks surya paloh skrng megawati demi apa? kepentingan politik pribadinya tp keknya yg terakhir ini dia gk ada yg dukung lg udh ketahuan aslinya parasit,1924533312581976328,,jilulisme,in,,2.0,0.0,2.0,https://x.com/undefined/status/1924533312581976328,1699303739902083072,,negatif
6461,1924530107034784107,Mon May 19 18:18:28 +0000 2025,201.0,Pernah jadi tersangka @KPK_RI Merugikan negara Rp375 miliar Siapa yg ngusulin ini manungsa ke presiden @prabowo?... https://t.co/YsX9z5HPHb https://t.co/APeMliArzx,1924530107034784107,https://pbs.twimg.com/media/GrVN7hKbAAEXeEC.jpg,,in,,6.0,38.0,92.0,https://x.com/undefined/status/1924530107034784107,55200751,,negatif
6462,1924449378519113930,Mon May 19 17:42:14 +0000 2025,395.0,@jilulisme Gk pp mas kita perlu legowo. Pilpres kemaren saya jadi salah satu yang dukung Ganjar. Sejelek-jeleknya Ganjar sama Anis kemaren saya sangat ingin mereka yang menang eh malah Prabowo yang menang. Sekarang saya fokus kritik kebijakan dan pidato tolol.,1924520989872029696,,jilulisme,in,,0.0,1.0,21.0,https://x.com/undefined/status/1924520989872029696,1069189011963400197,,negatif
6463,1924393364478373960,Mon May 19 17:39:08 +0000 2025,56.0,@YourOnlyLandak ohhhh yg dulu di backup prabowo itu ya?,1924520209198821811,,YourOnlyLandak,in,,0.0,1.0,0.0,https://x.com/undefined/status/1924520209198821811,1844618478797586436,,netral
6464,1924517398570533199,Mon May 19 17:27:58 +0000 2025,421.0,Jokowi Berpotensi Ditangkap Penyidik Bareskrim: Rocky Keliru Prabowo Bukan Bajingan Tolol https://t.co/GFVNywApqF,1924517398570533199,,,in,,3.0,32.0,124.0,https://x.com/undefined/status/1924517398570533199,30201110,,negatif
6465,1924483177483248126,Mon May 19 17:26:55 +0000 2025,70.0,@msaid_didu @CHARLIExCHANDRA Ijin bang klo bisa di gaungkan ... jika kpu tdk punya waktu cek keaslian ijazah. Lebih baik pemilu antara legislatif dan eksekutif di pisah. Biar kpu punya waktu. @PDI_Perjuangan @PKSejahtera @aniesbaswedan @prabowo https://t.co/OsAYT8WtwZ,1924517134597816641,https://pbs.twimg.com/media/GrVCInobAAMzl2K.jpg,msaid_didu,in,,0.0,1.0,12.0,https://x.com/undefined/status/1924517134597816641,1535452472923156480,,netral
