Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,full_text,label,score,text_processed
9858,9858,11137,Berbuka Kuasa ala Presiden Prabowo Ini analisis kacangan. Pak Prabowo itu ibarat anak kecil yg belajar berpuasa. Merasa haus. Merasa lapar. Lemas. Inging beduk Magrib terdengar. Lalu semua makanan dan minuman terlihat enak. Menyiapkan: es teh kolak es buah gorengan ,neutral,0.9476122856140136,buka kuasa ala presiden prabowo analisis kacang prabowo anak ajar puasa haus lapar lemas inging beduk magrib dengar makan minum enak teh kolak buah goreng
9859,9859,11138,Pak presiden @prabowo pak kapolri pak kapolda pak kapolwil pak kapolres kapolsek dan aggota polri jagalah nama baik instusi polisi https://t.co/ONHm5YBCin,neutral,0.9550861120224,presiden prabowo kapolri kapolda kapolwil kapolres kapolsek aggota polri jaga nama instusi polisi
9860,9860,11139,@Ndons_Back @prabowo @are_inismyname @florieliciouss @BANGSAygSUJUD @99propaganda @Kimberley_PS08 @DarekaRendy @IrawanRommi @gtobing2903 Kita benar2 punya presiden yg menepati janjinya negara memproduksi hasil SDA Dia ga pandang bulu dengan ancaman IMF &amp; UNI EROPA Harusnya kita berbaris dibelakang pak @prabowo memberikan dukungan sepenuhnya Agar kesejahteraan benar-benar hadir ditengah kita. Semoga #dapse,neutral,0.9941616654396056,prabowo presiden tepat janji negara produksi hasil sda pandang bulu ancam imf uni eropa bar belakang prabowo dukung sepenuh sejahtera hadir tengah moga dapse
9861,9861,11140,@Ndrewstjan Gw ga nganggep negara ini kolaps bang. Cinta gw sm negara ini. Gw jg pingin Prabowo bs jd Presiden yg berhasil. Rkyat Indonesia jg yg happy kan. But the first step in fixing a problem is admitting you have one. Dibanding berilusi baik2 saja kita hrs aware dgn tanda2 masalah,negative,0.9320443868637084,nganggep negara kolaps bang cinta negara pingin prabowo presiden hasil rkyat indonesia happy but the first step fixing problem admitting you have one banding ilusi hrs aware tanda
9862,9862,11141,Soal Program 3 Juta Rumah Ketum REI: Presiden Prabowo Sudah Tidak Antusias https://t.co/49daF5hYW0,neutral,0.8856315612792969,program juta rumah tum rei presiden prabowo antusias
9863,9863,11142,TIKUS TIKUS BERDASI HIDUP MAKMUR DI NKRI FINALIS @OCCRP Diteriaki PRESIDEN RI @prabowo: HIDUP JOKOWI‼️ Makin... #IndonesiaGelap #IndonesiaNdasmu Menuju... #IndonesiaBubar https://t.co/PQerbyUb6o,neutral,0.971056878566742,tikus tikus das hidup makmur nkri final riak presiden prabowo hidup jokowi indonesiagelap indonesiandasmu indonesiabubar
9864,9864,11143,@el_avraham Koruptor ketangkep : &gt;Ini berkat pak prabowo jadi presiden makannya berani nangkep koruptor makasih pak prabowo. Menteri bikin kebijakan ngawur : &gt;Itu Salah menteri nya ngapain nyalahin pak prabowo. &gt;Pak prabowo gatau kebijakan itu,negative,0.9643517136573792,koruptor ketangkep berkat prabowo presiden makan berani nangkep koruptor makasih prabowo menteri bikin bijak ngawur salah menteri ngapain nyalahin prabowo prabowo gatau bijak
9865,9865,11144,Bantu kami pak Presiden @prabowo karena gaji kami Pendamping Desa tidak dibayar pak @YandriSusanto karena kami caleg kami sudah kerja sejak Jan 2025-sekarang https://t.co/ibaTcEkvPr,negative,0.551943838596344,bantu presiden prabowo gaji damping desa bayar caleg kerja jan
9866,9866,11145,IMF-Uni Eropa Main Ancam ke Indonesia Presiden Prabowo Subianto Malah Nge-gas Terus Ancaman Uni Eropa dan IMF terhadap program hilirisasi industri di Indonesia malah membuat presiden Prabowo makin berani alias ngegas untuk mempercepat realisasi program tersebut https://t.co/JtCSdnx7Pe,neutral,0.7657726407051086,imf uni eropa main ancam indonesia presiden prabowo subianto nge gas ancam uni eropa imf program hilir industri indonesia presiden prabowo berani alias ngegas cepat realisasi program
9867,9867,11146,Waduh.... Apakah Kekayaan Prabowo Hasim dan Keluarga Besarnya Tidak Ada Yang Berinvestasi Dalam Bisnis Saham Ataukah Perusahaan2 Belio ini Tidak Terdaftar Dalam BEJ KALIAN Percaya gak Belio ini Presiden Termiskin https://t.co/Xzz9FFtOZ1,neutral,0.5519677400588989,kaya prabowo hasim keluarga besar investasi bisnis saham usaha belio daftar bej percaya belio presiden miskin
9868,9868,11147,Deklarasi Desa Bersatu mendukung penuh terbentuknya dan suksesnya Koperasi Desa Merah Putih. Bersama Presiden Prabowo Subianto Koperasi Bangkit! https://t.co/Crcpk0URan,neutral,0.6430395841598511,deklarasi desa satu dukung penuh bentuk sukses koperasi desa merah putih presiden prabowo subianto koperasi bangkit
9869,9869,11148,Presiden Prabowo Subianto: Kita bangga bersyukur ya kita akhirnya punya processing dari logam-logam murni. Kita sekarang tidak mau menjual sumber alam kita sebagai bahan baku. Kita tidak mau lagi jual murah kita mau di-processing di Indonesia supaya nilai tambah bisa kita https://t.co/18uZgwDkOe,neutral,0.4706103503704071,presiden prabowo subianto bangga syukur processing logam logam murni jual sumber alam bahan baku jual murah processing indonesia nilai
9870,9870,11149,Ni cara berfikir buzzer low quality Rumor SMI mundur di ciptakan utk bikin gara2. agar IHSG anjlok. Artinya pasar hanya percaya pd seorang SMI. DEN Presiden dan kabinet ekonomi selain SMI bahkan DPR tdk dipercaya oleh market. @prabowo tdk ada apa2nya dibanding SMI dong https://t.co/7uUrO5aDOe,negative,0.409663438796997,berfikir buzzer low quality rumor smi mundur cipta bikin gara ihsg anjlok pasar percaya smi den presiden kabinet ekonomi smi dpr tdk percaya market prabowo tdk banding smi
9871,9871,11150,Bagi Presiden @prabowo setiap jiwa anak bangsa sangat berharga Wajib dilindungi di belahan bumi manapun berpijak Dikomandoi Kemenlu Pemerintah memulangkan 554 WNI korban perdagangan orang dari Myanmar Mereka tidak sendiri negara hadir 🇮🇩 Tangis pecah setiba di tanah air https://t.co/rWZHRokW8q,neutral,0.9793015718460084,presiden prabowo jiwa anak bangsa harga wajib lindung bahan bumi mana pijak komando kemenlu perintah pulang wni korban dagang orang myanmar negara hadir tangis pecah tanah air
9872,9872,11151,Ketua Umum REI Joko Suranto menilai Presiden Prabowo Subianto tidak lagi antusias dengan program 3 juta rumah. Mengapa? https://t.co/49daF5hYW0,neutral,0.8824298977851868,ketua rei joko suranto nilai presiden prabowo subianto antusias program juta rumah
9873,9873,11152,@ServiceAperture @arsobarr @KemenperinRI Lah presiden Prabowo pembina ormas grib lahhh jadi wajar kalau ormas pada galak galak,neutral,0.9976500868797302,presiden prabowo bina ormas grib lahhh wajar ormas galak galak
9874,9874,11153,Iya bener sih. Wonk PDIP saja sudah dukung RUU TNI sejak Juni 2024 sedangkan Pak Prabowo dilantik sebagai Presiden baru tgl 20 Oktober 2024. https://t.co/NuKAmFezo6,neutral,0.8198017477989197,iya bener wonk pdip dukung ruu tni juni prabowo lantik presiden tgl oktober
9875,9875,11154,Presiden Prabowo Subianto dianggap tidak lagi antusias dengan program 3 juta rumah. ~SA #PrabowoSubianto #Program3JutaRumah #JanjiKampanye https://t.co/OUPBtPJ5Tn,positive,0.7445366382598877,presiden prabowo subianto anggap antusias program juta rumah prabowosubianto program jutarumah janjikampanye
9876,9876,11155,Waspada MONETER !!! Mirip Seperti Kejadian SOEHARTO Saat Menjelang LENGSER. Waspada waspada waspadalah !!! @prabowo Lengser @gibran_tweet Presiden @jokowi Jilit III Berjalan Dugaan Ijazah Palsu Aman. https://t.co/uHmO8uSPhT,neutral,0.9712868332862854,waspada moneter jadi soeharto jelang lengser waspada waspada waspada prabowo lengser presiden jilit iii jalan duga ijazah palsu aman
9877,9877,11156,@bacottetangga__ Yth. Presiden RI Pak @prabowo dan Gubernur Jabar kang @DediMulyadi71 mohon dibantu karena nama Bapak Sudah di sebutkan,neutral,0.9972844123840332,yth presiden prabowo gubernur jabar kang mohon bantu nama sebut
9878,9878,11157,@kegblgnunfaedh Jika benar terjadi berarti DPRRI lebih mencintai pendapatan pribadi dan golongan mereka tidak solit untuk mempertahankan cita2 Refornasi. Inilah bukti Presiden Prabowo dan Jokowi adalah dua pahlawan terhebat di zaman modern yg menghancurkan Reformasi. Luarbinasa Pemerintah ini. https://t.co/d3mbqsQnvF,neutral,0.5629604458808899,dprri cinta dapat pribadi golong solit tahan cita refornasi bukti presiden prabowo jokowi pahlawan hebat zaman modern hancur reformasi luarbinasa perintah
9879,9879,11158,@txtdrjkt Menuju Gibran jadi presiden . . . Gonjang ganjing negara terus berlanjut prabowo suruh lengser prabowo turun di gantiin wakilnya. Duh sial lagi kita ,neutral,0.9758663773536682,gibran presiden gonjang ganjing negara lanjut prabowo suruh lengser prabowo turun gantiin wakil duh sial
9880,9880,11159,Prabowo tau gak sih kalo IHSG lagi sekarat gini? Jangan karna mabuk cinta sampe lupa kalo dia itu PRESIDEN!,neutral,0.9962679743766784,prabowo tau kalo ihsg sekarat gin karna mabuk cinta sampe lupa kalo presiden
9881,9881,11160,@realfedinuril @NasbiHasan @pco_ri @Uki23 Gagal move on. Masih kelas buzzer. Tanggapannya dong @Dahnilanzar @fadlizon @Gerindra. Model @NasbiHasan hanya mendegradasi Pak Presiden Prabowo @prabowo.,positive,0.5402155518531799,gagal move kelas buzzer tanggap model degradasi presiden prabowo prabowo
9882,9882,11161,Salah satu alasan kenapa asing tidak mau Indonesia bangkit dari keterpurukan. Karena jika bangsa ini sadar tentunya gak mau diatur dan cuma dijadikan pion saja Sebelum IHSG mengalami trading halt presiden @prabowo sudah mengatakan progam2 beliau akan dihambat... Dan terbukti https://t.co/PZxIGrvKfT,positive,0.8700289726257324,salah alas asing indonesia bangkit puruk bangsa sadar atur jadi pion ihsg alami trading halt presiden prabowo progam beliau hambat bukti
9883,9883,11162,@ronin4711 @idx_channel @andri_wae1 @IDX_BEI @prabowo punya presiden asbun banget dah,neutral,0.998336672782898,prabowo presiden asbun banget dah
9884,9884,11163,@realfedinuril @NasbiHasan @pco_ri @Uki23 Kalau orang sekelas @NasbiHasan jadi jubir presiden @prabowo emang satu frekuensi. Sama ² omon omon. Tidak punya idealisme.,neutral,0.9110550880432128,orang kelas jubir presiden prabowo emang frekuensi omon omon idealisme
9885,9885,11164, Trinitas Jokowi-Prabowo-Mas Gibran Presiden yang maha esa gitu? Tiga pribadi satu substansi? Kocak banget buzzer-buzzer ini.,neutral,0.9424421787261964,trinitas jokowi prabowo mas gibran presiden maha esa pribadi substansi kocak banget buzzer buzzer
9886,9886,11165,Presiden Prabowo ditawari emas batangan oleh pihak PT Freeport namun ditolak. Bahkan emas yang dibawa oleh Menteri ESDM Bahlil Lahadalia langsung diambil presiden dan dikembalikan ke tempatnya. Hal ini mengundang gelak tawa termasuk Menteri BUMN Erick Tohir. (ist) https://t.co/J0Z4sC3FrW,positive,0.4285767078399658,presiden prabowo tawar emas batang freeport tolak emas bawa menteri esdm bahlil lahadalia langsung ambil presiden kembali tempat undang gelak tawa menteri bumn erick tohir ist
9887,9887,11166,Hari ini Menteri Ara Mensos Saifullah Yusuf dan Kepala BPS menemui pimpinan KPK utk membahas pencegahan korupsi utk proyek perumahan rakyat. Menteri Ara menyampaikan pesan Presiden Prabowo agar proyek perumahan utk rakyat hrs bersih dari korupsi. https://t.co/4zk5FMNHTd https://t.co/6F2wIYU3c3,negative,0.9553870558738708,menteri ara mensos saifullah yusuf kepala bps temu pimpin kpk bahas cegah korupsi proyek rumah rakyat menteri ara pesan presiden prabowo proyek rumah rakyat hrs bersih korupsi
9888,9888,11167,@Yurissa_Samosir @prabowo Kata prabowo 20 th gak punya jabatan yg mengakibatkan kekayaannya menurun Prabowo gak butuh jabatan tp berkali2 jd finalis capres sekali jd presiden gegara cawe jokowi....,neutral,0.9683407545089722,prabowo prabowo jabat akibat kaya turun prabowo butuh jabat kali final capres presiden gegara cawe jokowi
9889,9889,11168,Respons Presiden Prabowo Soal Trading Halt IHSG https://t.co/l7TEZzw7Zi,negative,0.5511294007301331,respons presiden prabowo trading halt ihsg
9890,9890,11170,Waka KPK Johanis Tanak dukung rencana Presiden Prabowo untuk bangun penjara khusus koruptor di pulau terpencil. Ia juga usul agar pemerintah tak sediakan makanan tapi beri alat pertanian untuk penuhi kebutuhan hidup. https://t.co/onKSr7fyRq,neutral,0.8480943441390991,waka kpk johan tanak dukung rencana presiden prabowo bangun penjara khusus koruptor pulau pencil usul perintah sedia makan alat tani penuh butuh hidup
9891,9891,11171,@tempodotco Mengubah aturan itu sendiri merupakan pelanggaran siapa dulu gurunya @prabowo iya gurunya si pea @jokowi mantan presiden tukang merubah aturan dan undang-undang. Paham @Puspen_TNI??,neutral,0.9720832705497742,ubah atur langgar guru prabowo iya guru pea mantan presiden tukang rubah atur undang undang paham
9892,9892,11172,Detik detik BAHLIL ngembat Emas Batangan dan menyerahkannya ke Presiden Prabowo. Presiden Prabowo pun menolaknya. Karena kebiasaan kah ? https://t.co/f8UYEW1VMY,neutral,0.8461257815361023,detik detik bahlil ngembat emas batang serah presiden prabowo presiden prabowo tolak biasa kah
9893,9893,11173,Buzzer gak bisa apa2 kalau presiden sudah cuek menanggapi ini Prabowo seperti bilang... Kalian mau apa... Pemilihku gak butuh saham.. mereka butuh bansos Wkwkwkwkwkwk https://t.co/ialCiGTeXv,neutral,0.8935019373893738,buzzer presiden cuek tanggap prabowo bilang pilih butuh saham butuh bansos wkwkwkwkwkwk
9894,9894,11174,@KATADATAcoid Beneran indonesia gelap era wapres tolol presiden badut tua @prabowo @gibran_tweet,neutral,0.998262584209442,beneran indonesia gelap era wapres tolol presiden badut tua prabowo
9895,9895,11175,Presiden Prabowo Subianto Terima Utusan Khusus Presiden Palestina Palestina Tegaskan Kepercayaan terhadap Indonesia dalam Mendukung Kemerdekaan Palestina Pemerintah Palestina menegaskan kepercayaannya terhadap Indonesia sebagai salah satu negara yang selalu konsisten mendukung https://t.co/7TA4CY3F4h,negative,0.670292854309082,presiden prabowo subianto terima utus khusus presiden palestina palestina tegas percaya indonesia dukung merdeka palestina perintah palestina percaya indonesia salah negara konsisten dukung
9896,9896,11176,@ardisatriawan Baru kali ini ada presiden terpilih belum banyak lakuin apa apa sudah di beban ni sedemikian besar tanggung an rezim lalu dan masihkah beliau teriak2 Hidup Jokowi?? Dear pak @prabowo built your own Legacy adili &amp; audit semua utang2 dalam penggunaannya.. Ini gak normal loh.. https://t.co/4qX7phFdjA,neutral,0.9583088159561156,kali presiden pilih lakuin beban tanggung rezim beliau teriak hidup jokowi dear prabowo built your own legacy adil audit utang guna normal
9897,9897,11177,Team Ekonomi Presiden Prabowo ini sudah lebih dari cukup untuk dikoreksi di resuffle minimal ada 4 langkah mrk yg membuat gaduh : 1. Soal penjelasan efesiensi yg tidak clear 2. Soal jembloknya penerimaan pajak karena Coretax 3. Soal terlambatnya rilis APBN 4. Respon Pasar,negative,0.6495323181152344,team ekonomi presiden prabowo koreksi resuffle minimal langkah mrk gaduh jelas efesiensi clear jembloknya terima pajak coretax lambat rilis apbn respon pasar
9898,9898,11178,@bayuanggara08 @gg_02022020 Prabowo jadi presiden kan karena pengen pidato gagah2an pake retorika perang dingin,neutral,0.9921575784683228,prabowo presiden ken pidato gagah pake retorika perang dingin
9899,9899,11179,Wakil Ketua KPK Johanis Tanak setuju dengan wacana penjara koruptor di pulau terpencil seperti yang pernah diusulkan Presiden Prabowo. Menurutnya hal tersebut akan memberikan efek jera kepada para koruptor. #KPK #Koruptor #PenjaraKoruptor #PulauTerpencil #Asumsico https://t.co/Ri9z4rUmi7,neutral,0.9925947785377502,wakil ketua kpk johan tanak tuju wacana penjara koruptor pulau pencil usul presiden prabowo turut efek jera koruptor kpk koruptor penjarakoruptor pulauterpencil asumsico
9900,9900,11180,Turun sekarang sebelum terlambat. @prabowo @gibran_tweet Pilih mundur sekarang dan kabur saja dari Indonesia sambil menanggung malu dan dosa yang masih sedikit atau maju terus sebagai presiden (diktator) yang mematikan total satu Indonesia? Rasa sakit nanti amat panjang. https://t.co/ilWFNwzjxu,positive,0.5325302481651306,turun lambat prabowo pilih mundur kabur indonesia tanggung malu dosa maju presiden diktator mati total indonesia sakit
9901,9901,11181,Keluarga Presiden Prabowo: Hashim Djojohadikusumo Jadi Penasihat Dua Anaknya Pengurus Kadin https://t.co/acd78mBeTJ,negative,0.5140842795372009,keluarga presiden prabowo hashim djojohadikusumo nasihat anak urus kadin
9902,9902,11182,Presidennya janjikan 8 juta lapangan kerja tahun ini waktu kampanye wakil presiden menjanjikan 19 juta lapangan kerja.. Fakta di lapangan PHK terjadi dimana-mana ‍↕️ Klo kata babi pendukung wowo tolol klo berharap ke negara ya lebih tolol lagi yg milih wowo si @prabowo https://t.co/xcX3snjMXK,neutral,0.6974251866340637,presiden janji juta lapang kerja kampanye wakil presiden janji juta lapang kerja fakta lapang phk mana klo babi dukung wowo tolol klo harap negara tolol milih wowo prabowo
9903,9903,11183,@Saham_fess Solusinya bapak presiden @prabowo mensahkan hukuman mati &amp; perampasan aset untuk koruptor pak itu akan membuat market optimis dengan iklim ekonomi di indonesia (gak korupsi bisa bikin untung cuan besar kalau usaha di indonesia karena tak korupsi dan populasi marketnya tinggi).,positive,0.5281744599342346,solusi presiden prabowo sah hukum mati ampas aset koruptor market optimis iklim ekonomi indonesia korupsi bikin untung cuan usaha indonesia korupsi populasi marketnya
9904,9904,11184,@ardisatriawan Prestasi luar biasa Pak Prabowo menjadi Presiden gak sampe setahun IHSG kena halt ,neutral,0.8505733609199524,prestasi prabowo presiden sampe tahun ihsg kena halt
9905,9905,11185,Apa ada Presiden memberi hormat secara terbuka kpd menterinya? Dialah Presiden @prabowo memberi hormat pd Mentan Amran dan Menko Zul karena dinilai mampu melakukan percepatan swasembada pangan akhir 2028 menjadi akhir tahun 2025 ToP Indonesia MENYINGSING 🇮🇩 https://t.co/E9unfLdovv,positive,0.5899946093559265,presiden hormat buka kpd menteri presiden prabowo hormat tan amran menko zul nilai cepat swasembada pangan top indonesia singsing
9906,9906,11186,@pangeransiahaan @prabowo gak cocok jadi presiden mending main tropico aja,neutral,0.9401660561561584,prabowo cocok presiden mending main tropico
9907,9907,11187,@msaid_didu @prabowo Nampaknya dia gak bisa kerja cuma pidato doang yg menggelegar tapi isinya kosong .saya mulai curiga ni dia ingin jadi presiden hanya cuma demi mulusnya bisnis dia di mulutnya Demi kepentingan rakyat tp kebijakan dia menyengsarakan rakyat,neutral,0.9932097792625428,prabowo nampaknya kerja pidato doang gelegar isi kosong curiga presiden mulus bisnis mulut penting rakyat bijak sengsara rakyat
9908,9908,11188,@msaid_didu @prabowo 3x kalah pilpres. pas menang malah di bikin ancur negara bowo bowo.. Uda bener gak usah jadi presiden jadi presiden malah beban..,neutral,0.93827623128891,prabowo kalah pilpres pas menang bikin ancur negara bowo bowo uda bener presiden presiden beban
9909,9909,11189,Bpk Presiden @prabowo yth sejak Bpk dilantik 5 bulan lalu sepertinya blm ada indikator pembangunan terutama ekonomi yg membaik - bahkan bertambah buruk. Sepertinya ini dampak dari sikap melanjutkan dan memuji rezim Jokowi yg jelas-jelas sudah merusak bangsa.,neutral,0.9686371684074402,bpk presiden prabowo yth bpk lantik blm indikator bangun ekonomi baik tambah buruk dampak sikap lanjut puji rezim jokowi rusak bangsa
9910,9910,11190,Presiden Prabowo Subianto menolak diberikan emas batangan. https://t.co/wWjGn5Trjr,negative,0.6094082593917847,presiden prabowo subianto tolak emas batang
9911,9911,11191,@wong_w4r4s @prabowo Makanya HERAN sama OMONGAN kayak begini bisa keluar dari mulut Seorang PRESIDEN,neutral,0.5277546644210815,prabowo heran omong kayak mulut presiden
9912,9912,11192,1. Presiden Prabowo Subianto meninjau langsung area smelter PT Freeport Indonesia (PTFI) di Kabupaten Gresik Provinsi Jawa Timur (17/3). Pada peninjauan ini Presiden mengunjungi area electro refinery untuk melihat produksi katoda serta area precious metal refinery (PMR) untuk https://t.co/xN4LRAGDLB,neutral,0.7525465488433838,presiden prabowo subianto tinjau langsung area smelter freeport indonesia ptfi kabupaten gresik provinsi jawa timur tinjau presiden unjung area electro refinery produksi katoda area precious metal refinery pmr
9913,9913,11193,Pemerintahan Presiden @prabowo menggelar karpet merah untuk rakyat Bila kalian membeli rumah dulu BPHTB dikenakan 5% sekarang gratis juga PBG dan PPN (syarat dan ketentuan berlaku) Semua dilakukan untuk mengurangi beban rakyat Intinya untuk rakyat apapun diusahakan https://t.co/gPP9TviU2V,neutral,0.9959877133369446,perintah presiden prabowo gelar karpet merah rakyat beli rumah bphtb kena gratis pbg ppn syarat tentu laku kurang beban rakyat inti rakyat apa usaha
9914,9914,11194,Bapak Presiden @prabowo pasar bereaksi negatif terhadap kebijakan Bapak - mohon hati-hati.,negative,0.9576395153999328,presiden prabowo pasar reaksi negatif bijak mohon hati hati
9915,9915,11195,@IDX_BEI Its mean... Investasi sedang tidak baik baik saja... Sy nanam 5 platform... Minus Merahnya 2 digit. Bahkan ada yg mo loncat 3 sudah -90% lebih... Hadeuhhh... Its means No Trust Policy and Goal Target Presiden @prabowo,neutral,0.9924253225326538,its mean investasi nanam platform minus merah digit loncat hadeuhhh its means trust policy and goal target presiden prabowo
9916,9916,11196,@BigAlphaID ironis ketika ada sebuah capres yang sering dibilang omon omon oleh capres lainnya tapi disatu sisi ada presiden terpilih yang tidak bisa menjaga lisannya ketika berbicara. Saham Adalah judi Prabowo,neutral,0.9677417278289796,ironis capres bilang omon omon capres satu sisi presiden pilih jaga lisan bicara saham judi prabowo
9917,9917,11197,KALAU BENAR KEWENANGAN KEJAKSAAN dalam menangani kasus tipikor dihapus di RUU KUHAP ini sama aja jd pukulan mundur bagi semangat pemberantasan korupsi yg skrg ini lagi digencarkan Presiden @prabowo dan Kejagung BTS BTS BTS Polisi Lampung Tidur Boba #MARK_82Pressin #NCT #MARK https://t.co/H3oAyLYi1q,negative,0.6135802865028381,wenang jaksa tangan tipikor hapus ruu hap pukul mundur semangat berantas korupsi skrg gencar presiden prabowo jagung bts bts bts polisi lampung tidur boba mark pressin nct mark
9918,9918,11198,Pada Rabu (12/3/20025) sore Menko Bidang Infrastruktur dan Pembangunan Kewilayahan Agus Harimurti Yudhoyono bersama Menteri Pekerjaan Umum Dody Hanggodo beserta jajaran Kemenko Infra &amp; Kementerian PU diundang secara khusus oleh Bapak Presiden Prabowo Subianto untuk https://t.co/n6KeKnlyLM,positive,0.5505265593528748,rabu sore menko bidang infrastruktur bangun wilayah agus harimurti yudhoyono menteri kerja dody hanggodo serta jajar kemenko infra menteri undang khusus presiden prabowo subianto
9919,9919,11199,Kalau saja Presiden @prabowo lurus dan jujur dalam memimpin pemerintahan Indonesia (bukan seperti Muljamet) maka 50% saja dari hasil pengelolaan SDA Indonesia yang dikembalikan langsung kepada setiap per kepala warga negaranya (warga negara dewasa yang telah memenuhi,negative,0.7012450695037842,presiden prabowo lurus jujur pimpin perintah indonesia muljamet hasil kelola sda indonesia kembali langsung kepala warga negara warga negara dewasa penuh
9920,9920,11200,Presiden RI Subianto Prabowo menjanjikan pemerintah akan membangun 20 stadion dalam kurun waktu dua hingga tiga tahun ke depan Prabowo mengungkapkan hal itu merupakan bagian dari komitmen pemerintah dalam memajukan sepakbola Indonesia 🇮🇩 https://t.co/rKFUESs5AY,neutral,0.8196572661399841,presiden subianto prabowo janji perintah bangun stadion kurun prabowo komitmen perintah maju sepakbola indonesia
9921,9921,11201,EKONOMI INDONESIA : GELAP atau TERANG ? Salah satu indikator : Harga Saham yg terjun bebas. 1. di waktu pelantikan Presiden Prabowo : IHSG 7800 an 2. Pagi ini IHSG : 6150 an ( pagi inj turun &gt; 200 point) Mengalami penurunan &gt; 21% Index paling boncos se dunia ? Ngeri,neutral,0.9526371955871582,ekonomi indonesia gelap terang salah indikator harga saham terjun bebas lantik presiden prabowo ihsg pagi ihsg pagi inj turun point alami turun index boncos dunia ngeri
9922,9922,11202,berat-berat sejak pelantikan presiden @prabowo https://t.co/O6Pv3sH6vA,neutral,0.9176531434059144,berat berat lantik presiden prabowo
9923,9923,11203,@denismalhotra Setelah berperang melawan Fedi Nuril yg berkepanjangan akhirnya kader PSI kalah dan menghapus rekam jejak tweet nya yg menghina presiden Prabowo.,neutral,0.9906713962554932,perang lawan fedi nuril panjang kader psi kalah hapus rekam jejak tweet hina presiden prabowo
9924,9924,11204,Kata pak @prabowo: sepakbola sudah menjadi lambang harga diri sebuah bangsa modern . Peresmian renovasi dan pembangunan 17 Stadion di Indonesia yang dikerjakan @KemenPU oleh Presiden @prabowo. Turut dihadiri Menko Infrastruktur mas @AgusYudhoyono Menteri PU Bpk Dody Hanggodo https://t.co/cwktzQHi8z,neutral,0.6251439452171326,prabowo sepakbola lambang harga bangsa modern resmi renovasi bangun stadion indonesia presiden prabowo hadir menko infrastruktur mas menteri bpk dody hanggodo
9925,9925,11205,Sesungguhnya atau hanya saya yang merasa ya Kalau Presiden Prabowo itu tidak populer di mata rakyatnya ya? Udah 5 bulan berlalu tapi seperti beliau itu jauuuuh..... Apakah karena menangnya sebetulnya cuma 35% (yang artinya ya tidak menang) Yang jelas Tim Media dan,neutral,0.9777666330337524,sungguh presiden prabowo populer mata rakyat udah beliau jauuuuh menang menang tim media
9926,9926,11206,Senin sore (17/3) saya mendampingi Presiden @prabowo yang secara simbolis meresmikan 17 stadion yang telah direnovasi sesuai standar FIFA di Stadion Gelora Delta Sidoarjo Jawa Timur. Stadion-stadion tersebut tersebar di berbagai daerah termasuk Palembang Tangerang Bekasi https://t.co/r4EoLTL3v1,negative,0.8564480543136597,senin sore damping presiden prabowo simbolis resmi stadion renovasi sesuai standar fifa stadion gelora delta sidoarjo jawa timur stadion stadion sebar daerah palembang tangerang bekas
9927,9927,11207,Beginilah buzzer kalau jadi pejabat komentar saya pada mereka berdua cuma Ndasmu ! (Mengutip Presiden Prabowo) dan Otak Kampungan ! (Mengutip KSAD Maruli) https://t.co/KsCs8Nsihh,negative,0.5057109594345093,buzzer jabat komentar dua ndasmu kutip presiden prabowo otak kampung kutip ksad maruli
9928,9928,11208,Menteri PU Dody Hanggodo mendampingi Presiden @prabowo dalam meresmikan Renovasi dan Pembangunan 17 Stadion di Indonesia yang dilakukan secara terpusat di Stadion Gelora Delta Kab. Sidoarjo Jawa Timur Senin (17/03/2025). #SigapMembangunNegeriUntukRakyat https://t.co/nkzMq6WGys,neutral,0.9511127471923828,menteri dody hanggodo damping presiden prabowo resmi renovasi bangun stadion indonesia pusat stadion gelora delta kab sidoarjo jawa timur senin sigapmembangunnegeriuntukrakyat
9929,9929,11209,Pak @prabowo dibilang problematik nih Pak. Sedih deh Presiden aku dihina begini ,neutral,0.7264454960823059,prabowo bilang problematik sedih presiden hina
9930,9930,11210,Mohon para anggota dewan khususnya dari partai-partai koalisinya pak Prabowo @Gerindra @golkarpedia @DPP_PKB @PKSejahtera @PDemokrat @NasDem (mohon maaf PSI tidak termasuk karena tidak dapat kursi DPR) agar mendukung seruan Presiden @prabowo sebagai bentuk partisipasi membangun https://t.co/47i3jfwQWN,neutral,0.5791682004928589,mohon anggota dewan partai partai koalisi prabowo mohon maaf psi kursi dpr dukung seru presiden prabowo bentuk partisipasi bangun
9931,9931,11211,@niwseir Komisi I DPR RI Pak Presiden @prabowo dan pak KSAD sudah tahu belum ya? Mau jabatannya doank di sipil tp setelah ada kasus tidak mau di peradilan sipil padahal diperadilan militer tdk ada pasalnya jadi cuma kena sanksi indisipliner aja,positive,0.7149362564086914,komisi dpr presiden prabowo ksad jabat doank sipil adil sipil adil militer tdk pasal kena sanksi indisipliner
9932,9932,11212,Presiden @prabowo mengumpulkan Rektor seluruh Indonesia. Kamis 13/3/2025 di Istana. Himbau agar Mahasiswa jangan lagi demo. #TolakRUUTNI https://t.co/dhXvxgbwTM,negative,0.59697026014328,presiden prabowo kumpul rektor indonesia kamis istana himbau mahasiswa demo tolakruutni
