,Unnamed: 0,full_text,label,score
8272,9546,Bukan hanya perkara pohon dan daun Presiden @prabowo mimpi ketahanan pangan anda tidak akan bisa terwujud tanpa keanekaragaman hayati yang ada di hutan Indonesia. Yuk bisa yuk belajar lagi dari pembantunya dan para pakar mumpung belum 100 hari biar jangan asal omon-omon. https://t.co/tk4jdMYwOR,negative,0.9798988103866577
8283,9557,Presiden Prabowo Subianto menyatakan Indonesia perlu menambah penanaman kelapa sawit tanpa takut dinilai membahayakan dan menyebabkan deforestasi. https://t.co/0svGoI9nAP https://t.co/btf62YNc23,positive,0.9113320112228394
8285,9559,Kenapa sih orang ini? @jokowi emangnya anda siapa? Anda rakyat sipil biasa! RT bukan RW bukan Kades Camat Walikota Bupati Gubernur juga bukan. Yang ngatur itu pemerintah. Ada Presiden @prabowo dan pembantu-pembantunya. Udah lah momong cucu aja seperti anda bilang,positive,0.9733514785766602
8287,9561,@geloraco Pak @prabowo Presiden RI Kritik itu biasa kok dibilang nyinyir ??? kalau mau tenang jangan jadi pejabat ..hidup di hutan atau di kamar sendiri..ikutan gaya @bahlillahadalia ? kritik semua di pandang negativ ️🇮🇩️ @DPR_RI @republikaonline @tempodotco @Metro_TV,neutral,0.9961536526679993
8291,9565,Presiden Prabowo Subianto menyatakan Indonesia perlu menambah penanaman kelapa sawit tanpa takut dinilai membahayakan dan menyebabkan deforestasi. ~N #PrabowoSubianto #LahanSawit #Deforestasi https://t.co/0svGoI9nAP,positive,0.9528269171714783
8298,9572,Bagi awam membangun ibu kota negara baru pasti dianggap seperti membangun pusat perkantoran dan pemukiman baru Banyak hal rahasia tak dipublis terkait Pertahanan dan Keamanan Negara Presiden Prabowo Subianto @prabowo detail memperhitungkan ini Majulah Indonesia 🇮🇩 https://t.co/5vUqqzcmZl,positive,0.8738954663276672
8300,9574,Presiden RI Jenderal TNI (Purn) H. Prabowo Subianto mengatakan perayaan Natal menjadi bagian dari kehidupan berbangsa yang ber-Bhinneka Tunggal Ika. Dengan keberagaman suku bangsa dan agama namun memiliki satu tujuan untuk hidup rukun. Hal tersebut disampaikan saat Perayaan https://t.co/lGO0JG4auO,positive,0.8660756945610046
8307,9581,Lho presiden kita bukan prabowo?,negative,0.9743576049804688
8311,9585,Momen Presiden @prabowo &amp; wakil Presiden @gibran_tweet menghadiri Perayaan Natal Nasional Sabtu Malam 28 Desember 2024 di GBK Jakarta. Aura positif terpancar &amp; gerak tubuh keduanya nampak harmonis ️ https://t.co/rAMZ69YOi6,neutral,0.9955815672874451
8317,9591,@uyoktweet Tapi kebahagiaan Prabowo mungkin sebatas itu sudah bisa jadi Presiden dan bebas pidato heroik cadas..!!gila ini relate banget bang... sepertinya kita mmg jgn terlalu berharap bnyk dgn rezim wowo prediksi gw gk bakalan jauh dr rezim mulyono 11.12.,neutral,0.9969046711921692
8323,9597,Daripada Mengejar Koruptor Sampai Ke Antartika.. Berani Gak Presiden @prabowo Membersihkan Jajaran Kabinetnya? Eks Penasihat KPK: 90 Persen Calon Menteri Prabowo Terlibat Korupsi Penasihat Komisi Pemberantasan Korupsi (KPK) periode 2005-2013 sekaligus narasumber tetap Radio https://t.co/NXnznkLoPS,negative,0.9927903413772583
8326,9600,. . NAH KAANN .. PRESIDEN PRABOWO KLARIFIKASI Bukan maksud ucapannya mau maafin Koruptor Jadi .. Pendapat KEPAKARAN Prof. @mohmahfudmd yang bener kan kalau udah dibantah sama Presiden @prabowo gitu ??! Seharusnya Broh @habiburokhman MINTA MAAF ke Prof. Mahfud karena udah bilang https://t.co/uXorUsGkjg,positive,0.9575940370559692
8345,9619,Pak liat pak @prabowo ada akun instagram tapi belum ada spotlight presidennya. Klo dlu sih muka presiden terus sih pak wapresnya ampir gak pernah. Tanya ke @erickthohir coba pak kenapa bisa gtu.,negative,0.955072820186615
8347,9621,Demo Mahasiswa Tolak PPN Naik Jadi 12 Persen Tuntut Presiden Prabowo Keluarkan Perppu Pembatalan https://t.co/95FlSmgZ1U,negative,0.9960779547691345
8351,9625,Tenang namun pasti Presiden Prabowo Subianto @prabowo serius dg PERINGATAN KERAS-nya Mata dan telinganya di mana2 Bagi aparat harus memilih setia kpd bangsa negara dan rakyat atau Pihak2 lain. Bila SETIA pd bangsa negara &amp; rakyat AYO! Tapi bila TIDAK sy akan MEMBERSIHKANMU! https://t.co/30QP7Mk8lu,positive,0.8697510361671448
8353,9627,. . BOLA PANAS PPN 12% ADA DI TANGAN PRESIDEN Jangan mau dijadiin Sasaran Tembak atas Kebijakan Jokowi Pak Presiden @prabowo !!! Mentri-mentri Ekonomi warisan Jokowi MEMANG GOBLOK MALAS DAN PENGECUT !!! Pemerintah punya Opsi BANYAK untuk menaikkan TAX RATIO Banyak Opsi https://t.co/B6SkgOgm4W,positive,0.8652196526527405
8369,9643,Viral Lagi! Mesin Alat Pertanian Yang Dipesan Presiden Jokowi Kini Terbengkalai dan Tidak Ada Kelanjutan dari Negara. Lambe Waras : Pak @prabowo Pasti Bersedih Atas Apa Yang Menimpa Rakyatnya Yang Telah Dibohongi Pemimpin Sebelumnya.,positive,0.9814541935920715
8370,9644,Semoga Bu Srimulyani mendengarkan ini dan Presiden @prabowo berani dan mau melaksanakan https://t.co/bgzu7tK5Jl,negative,0.9850153923034668
8372,9646,Beranikah Presiden Prabowo mensahkan UU Perampasan Aset? Berani Klik RT Tidak berani Klik LIKE https://t.co/rdGvv5TApd,negative,0.9778623580932617
8399,9673,Pengamat UI Ingatkan Prabowo Jangan Kompromi dengan Koruptor: di Korsel Mantan Presiden Sekalipun Diusut Kasusnya https://t.co/GDyUvFZfDs,neutral,0.9971587657928467
8411,9685,Mestinya yg bicara ke publik selevel Seno saja yg kosong sperti Gun ini simpan saja di belakang. Perubahan PPN di ayat 3 itu hanya bisa terjadi jk PDIP sbg partai penguasa &amp; Presiden yg kader PDIP membahas di RAPBN 2025. Presiden yg kader Gerindra Prabowo hanya menjalankan. https://t.co/8bLUjvNrUC,neutral,0.9961666464805603
8428,9702,Rakyat Rempang menagih janji Bpk Presiden @prabowo utk rela mati demi membela rakyat demi keadilan dan kebenaran https://t.co/r3PZRDwbjg,positive,0.9510408043861389
8431,9705,Presiden Turki Recep Tayyip Erdogan Walk Out saat Presiden Indonesia Prabowo Subianto hendak memulai pidatonya di forum KTT D-8 pada Jumat 20 Desember 2024. Sebelum Erdogan nampak beberapa delegasi dari negara lain pun Walk Out sebelum Prabowo berbicara. Tidak ada https://t.co/jaJLNRhtGo,negative,0.9574507474899292
8432,9706,@tanyarlfes salah semua partai. prabowo sebagai presiden bisa membatalkan kenaikan ppn dengan bikin perppu. tapi nggak yakin soalnya pemerintah lagi butuh duit buat menjalankan program makan siang https://t.co/vEpVcChkqV,neutral,0.9956592321395874
8439,9713,Sebenci apapun Lu ke Prabowo hari ini Lu adalah pendukung Penjilat Penyebok Penyepong &amp; Pemuja Jokowi selama 9 tahun dia berkuasa Dan Sekeras apapun lu menghina Prabowo hari ini Lu adalah penikmat kue kekuasaan &amp; anjing-anjing Herder JKW selama 9 tahun dia jadi Presiden https://t.co/3d3Z7IcZ5R,negative,0.9879522919654846
8464,9738,Masanya Presiden Prabowo mengentifikasi siapa pembantu-pembantunya baik para Menteri maupun pejabat tinggi lainnya yang masih tersandera oleh para Oligarki. Dan siapa Oligarki yang masih menancapkan kuku menggali keuntungan di atas penderitaan/kemiskinan rakyat luas.. buktikan! https://t.co/ZYCfD7PjyQ,negative,0.9853274822235107
8490,9764,Ini bicara potensi dg berbagai asumsi. Kalau bicara dengan seabrek asumsi maka ekspor kulit pisang juga bisa plhn trilyun. Jika ide ini betul sebaiknya Pak Presiden @prabowo segera berikan tugas khusus ke Pak @ZUL_Hasan utk ekspor duren ganti utk batalkan kenaikan PPN 12 %.,positive,0.9004934430122375
8494,9768,Banyak orang-orang bodoh yang menyalahkan @prabowo seolah-olah beliau ingkar janji padahal UU yang menaikkan PPN 12% dibuat pada tahun 2021 jauh sebelum Prabowo menjadi Presiden. Para politisi yang membuat PPN 12% menyalahkan pemerintah seolah-olah bukan mereka yang membuat.,positive,0.9861397743225098
8499,9773,@tempodotco @tempodotco ; yg teken petisi unt presiden prabowo agar batalkan ppn 12% ada 90 rb yg tidak teken tapi minta dibatalkan ; jutaan,negative,0.9926806092262268
8509,9783,Yth Pak Presiden @prabowo Mohon kembalikan tanah Rakyat Kami mohon keadilan mohon perlindungan Kepada siapa lagi Rakyat Bapak berharap ,negative,0.9663106799125671
8512,9786,Mengingat janji kampanye @prabowo tidak akan naikkan pajak. Namun belum genap 100 hari pasca dilantik jadi presiden sudah ingkar janji bagaimana kita bisa percaya 5 tahun ke depan. Oh iya: Janji adalah utang harus ditepati jika tidak ingin disebut: MEONG OMON-OMON https://t.co/2j6QuQyVfD,positive,0.9536396265029907
8518,9792,Rieke Diah Pitaloka meminta pemerintahan Presiden Prabowo Subianto membatalkan rencana kebijakan kenaikan PPN 12 persen. Wakil rakyat yang benar benar mewakili suara rakyat Siapa yang mau kado tahun baru ala Rieke yuk komen dibawah https://t.co/w7pQWq5ROX,negative,0.9960559606552124
8521,9795,Pagi dilantik malamnya KPK menggeledah ruang Gubernur BI dan ruang lainnya terkait dugaan korupsi dana CSR Akankah KPK semakin MENAJAM tanpa pandang bulu sesuai arahan Presiden Prabowo Subianto @prabowo saat Pelantikan Pimpinan dan Dewan Pengawas KPK (16/12/24) Wait n see... https://t.co/tyNbTEk9UV,neutral,0.9971805810928345
8547,9821,Warga Pesisir Utara Tangerang bisa tenang sekarang. Presiden Prabowo segera perintahkan utk mempercepat pembangunan Giant Sea Wall utk melindungi Pesisir Jawa dari abrasi yg ekstrim. Pak Prabowo tdk akan membiarkan abrasi trs menggerus tanah yg menjadi sumber penghidupan rakyat https://t.co/8xewnj67C3,positive,0.8309239149093628
8554,9828,omon omon mulu jangan2 kamu presiden boongan ya ndut ayo ngaku @prabowo,negative,0.9984256029129028
8556,9830,Saat pak @SBYudhoyono berpura-salah ucap itu sebuah pukulan buat pak @prabowo sekaligus hinaan buat si Mulyono yg doyan main presiden-presidenan https://t.co/faMLz17TKT,negative,0.9855096936225891
8563,9837,Semoga Presiden @prabowo sedang menggulung karpet merah yg selama ini disediakan oleh rezim kepada ybs. Tapi jangan sampai hanya ganti mafia baru.,neutral,0.9969193935394287
8565,9839,PRESIDEN PRABOWO SEDANG MENGGULUNG KARPET MERAH MAFIA MIGAS ATAU GANTI MAFIA ? Penangkapan Muhammad Kerry Andriantono Riza (MKAR) putra Mohammad Riza Chalid (MRC) oleh Kejaksaan Agung terkait dengan supply bahan baku dan BBM ke Pertamina menjadi tanda yang baik dalam,neutral,0.9959408044815063
8572,9846,Sebagai pihak yang mengikuti dan ikut banyak proses terkait mafia Migas selama 20 thn saya berharap Presiden Prabowo saat ini sedang menggulung karpet merah yg selama ini disediakan oleh rezim sebelumnya kepada mafia migas yg sedang ditangkap. Kita tunggu langkah selanjutnya.,positive,0.8882298469543457
8598,9872,Kok #IndonesiaGelap ? Yang bilang gelap siapa? Yang bilang mahasiswa se-Indonesia dan Koalisi Masyarakat Sipil pak Presiden @prabowo Serta kata mereka yang menangis karena di PHK. Kata mereka yang sulit dapet kerja sehingga harus meninggalkan keluarga dan negaranya. Kata https://t.co/LaZ5NsgLI0,negative,0.9791890978813171
8602,9876,Pidato Presiden Prabowo di penutupan Kongres Partai Demokrat ini bagus. Lebih fokus rileks sejuk dan segar....Demokrat bawa adem mungkin faktor Pak SBY.,neutral,0.9965530633926392
8604,9878,Yth. Bapak Presiden @prabowo kesadaran bahwa vaksin Covid-19 tidak aman dan kebijakan pemerintah selama 'pandemi' keliru semakin meningkat bahkan terlihat di sidang KIP. Semua fakta perlahan akan terungkap. Demi menjaga kredibilitas Kementerian Kesehatan serta kesehatan https://t.co/VFtgUbtoqQ,positive,0.9596311450004578
8633,9907,SINERGI MEMBANGUN NEGERI Kejaksaan Agung mengeklaim telah menyelamatkan triliunan rupiah uang negara melalui bidang Perdata dan Tata Usaha Negara pada 100 hari pertama kepemimpinan Presiden Prabowo From This. To This https://t.co/DbqaXl3ta9,positive,0.9939855933189392
8635,9909,@prabowo Pak kalo salaman sama jokowi jgn nunduk2 bapak Presiden RI sekarang bapak usianya lebih tua bapak seorang jenderal pengalaman dan ilmu bapak jauh lebih luas dari dia. Jaga lah martabat dan harga diri bapak sebagai seorang pemimpin besar Indonesia saat ini.,positive,0.9353936314582825
8636,9910,@KompasTV Mohon ingatkan @KPK_RI unt menindaklanjuti laporan masyarakat ttg dugaan korupsi keluarga jokowi pak Presiden @prabowo ,neutral,0.9974242448806763
8637,9911,Tak semestinya mahasiswa orasi sebenci ini . Rakyat dan mahasiswa sudah amat kecewa dengan presiden @prabowo @Gerindra @DPR_RI Yg semuanya hanya bermain sendratari. 2030 Indonesia bubar bisa jadi ditangannya karena melindungi KKN . https://t.co/XYcayxYZ6o,negative,0.9741132259368896
8665,9939,@BennyHarmanID JIKA Presiden Prabowo tidak mengindahkan apa yg diingatkan oleh pak SBY tentang TNI/POLRI aktif harus mundur klo mau masuk ke pemerintahan bagaimana sikap @PDemokrat selanjutnya sebagai partai pendukung pemerintah??,neutral,0.9977754950523376
8678,9952,Kali ini sepertinya bu Megawati dan PDIP melakukan kesalahan fatal. Pak Prabowo itu mungkin tidak ambil peduli bahkan cenderung memaafkan selama yg diserang dirinya sebagai pribadi tapi jika tugas2nya sebagai Presiden RI disabotase maka ceritanya akan berbeda.,negative,0.9795793294906616
8680,9954,Presiden telah mengetahui akan terjadi seperti ini maka dari itu beliau berkata; Silakan Mundur para kepala daerah yg tidak ikut retret . Apalagi bagi yg bermental kacung partai Tapi INGAT ! @prabowo tidak bisa di ajak negosiasi untuk melindungi Koruptor #HastoMencret https://t.co/UCtwunPcfg,negative,0.9803069233894348
8700,9974,Selamat pagi Indonesia 🇮🇩 Selamat pagi masa depan Saat tekad dibarakan maka jangan surut langkah ke belakang sebab tidak ada lagi jalan putar balik Tunjukkan Pengabdian terhebatmu Satu komando di bawah Presiden @prabowo MEMULIAKAN Rakyat Rapatkan barisan Wayahe Maju lur... https://t.co/vHK1PuhyIW,negative,0.9660043716430664
8709,9983,@bangjerrrr @prabowo kayanya prabowo ini ngira presiden itu di atas lembaga kehakiman dan parlemen,neutral,0.995208203792572
8710,9984,Kasus dilokalisir hanya sampai Kades Kohod dan stafnya. SHGB Laut Aguan batal dicabut. Lemah kali jadi Presiden Pak @prabowo. Mestinya kalau mau ngomong Ndhasmu tuh sama mereka yg main2 dgn aturan dan tidak tersentuh bukan sama rakyat yg mengkritisi.,negative,0.960021436214447
8711,9985,Tentang orang2 yang suka berkata benci dan dengki lalu suka iri dan menyimpan dendam Presiden Prabowo Subianto berpesan kpd seluruh rakyatnya begini: Jangan kita balas kedengkian dengan kedengkian. Jangan kita balas kejahatan dengan kejahatan. Jangan kita balas fitnah dengan,positive,0.8606887459754944
8722,9996,Viral dan Mendunia Gara Gara Presiden RI menyebut kata 'Ndasmu' Anak Ini Memberi Nasihat Untuk Presiden @prabowo Agar memberi Contoh Baik Untuk Rakyat dan Juga Anak-anak.,neutral,0.9966950416564941
8726,10000,Sebetulnya aku tuh gak tau kan kata Ndasmu Terus kata Abah aku Ndasmu itu artinya Pala lu Pala lu itu artinya apa? Ku bantu tanya ke pak @prabowo ya dek Mungkin beliau bisa menjelaskan Generasi emas akan di didik langsung dgn kata kata terbaik dari bapak Presiden https://t.co/BSpdXk3wx5,negative,0.9545584321022034
8737,10011,Dengan menempatkan Danantara langsung di bawah kekuasaannya Presiden Prabowo bisa dengan gampang memanfaatkan perusahaan negara untuk kepentingannya. https://t.co/FYRUWRDnSP,positive,0.834615170955658
8740,10014,Sadar mul @jokowi. Jokowi Cawe2 soal Retreat PDIP: Ini Urusan Internal Bkn Orang Luar. https://t.co/fiUD0RQzW5 Presiden Prabowo Persilahkan Kepala Daerah Tdk Ikut Retret di Magelang. https://t.co/SBKeOavu8b Tak Ada Sanksi Kepala Daerah yg Tak Ikut Retreat Bisa Utus Sekda. https://t.co/YpFL8so1CU,negative,0.9866772890090942
8765,10039,Masinton menilai Kepala Daerah memang mesti bekerja keras utk menjalankan amanah dari RAKYAT. Beliau setuju dengan Presiden Prabowo yang mempersilahkan Kepala Daerah untuk MUNDUR jika tidak kuat digembleng. Semoga kepala daerah menjadi PETUGAS RAKYAT https://t.co/LxhU3psqkO,positive,0.8995412588119507
8766,10040, Di mana kamu Prabowo? Di mana ndasmu Prabowo? Prabowo kalian itu sebenarnya presiden atau main-main presidenan Kata-kata ini lantang disuarakan oleh seorang emak-emak bernama Raden Roro Neno yang ikut aksi unjuk rasa #IndonesiaGelap di kawasan Patung Kuda Jalan Merdeka https://t.co/zIgGGERvZb,negative,0.9682327508926392
8767,10041,Sejumlah pengamat menilai legitimasi pemerintahan Presiden Prabowo Subianto sudah oleng menyusul aksi demonstrasi mahasiswa bertajuk 'Indonesia Gelap' yang berlangsung di berbagai daerah. https://t.co/Vvx1YafAvl,neutral,0.9972798824310303
8775,10049,Situasi terkini di patung kuda demontrasi lanjutan BEM SI yang digelar sejak hari senin hingga kamis. Orasi yang bertajuk Indonesia Gelap menyampaikan beberapa tuntutan mahasiswa kepada presiden Prabowo yang dianggap lemah dalam daya pikirnya. #IndonesiaGelap Hidup Mahasiswa https://t.co/vfIKTc59Fp,positive,0.9068268537521362
8797,10071,Percumeh lu jeblakin di depan mukanya pake layar tancep juga gak bakal sadar. Gak usah Prabowo orang tua kalian lu kasih tau juga susahnya setengah mati. Presiden gak butuh disadarin Presiden itu butuh dikontrol. Mangkanya ada Legislatif Yudikatif. Sayangnya dongo semua.,positive,0.8740809559822083
8799,10073,@democrazymedia hanya anies ganjar mahfud yang bisa gantikan prabowo gibran setelah ke-2nya dipaksa lengser kalo gue sih cenderung pilih mahfud md sebagai presiden dan wakilnya bisa anies atau ganjar,neutral,0.9951075315475464
8800,10074,Ini hasil puja-puji Joko Widodo oleh Presiden Prabowo 15 Februari di Sentul ?,neutral,0.9965773224830627
8803,10077,Bapak Presiden @prabowo kemarin siang menggelar rapat terbatas terkait infrastruktur dan pembangunan kewilayahan. Hadir lengkap lima Menteri dalam koordinasi @kemenkoinfra juga Menkeu Ibu Sri Mulyani Mendagri Bapak Tito Karnavian dan Menteri BUMN Bapak Erick Thohir Mensesneg https://t.co/ovVK6sglxQ,positive,0.9031244516372681
8804,10078,Revolusi manajemen haji saya kira bisa diawali melalui perbaikan regulasi. Satu diantaranya adalah UU Penyelenggaraan Ibadah Haji yang perlu ada koreksi dan penyesuaian dengan perkembangan haji masa kini. Alhamdulillah Pak Presiden Prabowo telah memulai revolusi tersebut dengan https://t.co/xP9ulfTvSA,positive,0.8346070647239685
8819,10093,@Tan_Mar3M jokowi mengancam prabowo -&gt; kebijakan prabowo diprotes rakyat -&gt; rakyat(mahasiswa) demo -&gt; prabowo berhasil dilengserkan -&gt; gibran naik jadi presiden -&gt; 2029 gibran dua periode. itulah tujuan jokowi sebenarnya utek utek manusia paling korup sungguh sangat ironis,negative,0.9972048401832581
8821,10095,#Silakansimak. Saatnya Presiden @prabowo melakukan audit investigasi thdp tambang-tambang yg diserahkan oleh Jokowi kepada perusahaan Asing dan Swasta. Kembalikan tambang ke Negara. Apakah Presiden Prabowo berkenan dan berani melakukan? https://t.co/ATymw19f3D,negative,0.9927807450294495
8822,10096,Propaganda macam ni betul Dan ramai orang Indonesia percaya Merisaukan jugak lah Macam hari tu kes APMM tembak PATI tu Dia pi bantai ambik ucapan Presiden Prabowo waktu dia address Tentera Indonesia Ucapan tu dia campur aduk cakap tu ucapan latest nak attack Malaysia,neutral,0.9969696402549744
8823,10097,Prabowo Dikabarkan Reshuffle Mendiktisaintek Hari Ini Presiden Prabowo dikabarkan mereshuffle Mendiktisaintek Satryo Soemantri Brodjonegoro. &gt;&gt; https://t.co/Vrsdm5QRMu #detikcom,negative,0.9596216082572937
8833,10107,Prabowo Subianto Presiden Indonesia tercepat yang didemo oleh mahasiswa Minggu ini adalah hari hari perlawanan dari mahasiswa dan elemen masyarakat terhadap kebijakan2 pemerintah yang dinilai tidak pro rakyat Terus bergerak LAWAN ‼️ https://t.co/kw6CC6DIH4,positive,0.847032368183136
8849,10123,#kaburajadulu tagar ini membuat Para Pembantu Presiden RI ke 8 Jenderal TNI AD Kopassus Purn Bpk Prabowo Subiyanto Kebakaran Jenggot sampai tidak malu mengatakan pergi saja dan tidak usah kembali lagi. Mereka dulu lupa ya Pak Prabowo pernah Kabur ke Luar Negeri Yordania dan,positive,0.9160762429237366
8854,10128,Pil Pahit itu bernama Efisiensi Anggaran yg biasanya digunakan secara ugal-ugalan dikembalikan untuk kepentingan rakyat Aneh jika hal ini didemo... Rakyat mendukung langkah berani Presiden @prabowo Silent Majority memantau dg seksama https://t.co/qHVriFcPFW,negative,0.9539307951927185
8862,10136,Harus diakui Presiden @prabowo terlihat ingin sekali semua Program yg dicanangkan dpt segera berjalan &amp; menampakkan hasil. Sayangnya birokrasi terbiasa bergerak lambat. Sehingga yg terjadi mereka saling tabrak bergerak ke sana ke mari. Kadang salah arah. Kuncinya: Komunikasi,neutral,0.99631667137146
8880,10154,@Mulalt_ @prabowo @albertsamuel28 @jayapuraupdate @Dandhy_Laksono Anjing pengecut banget lawan anak sma pake peluru tajam ga kaget wong presiden skrg penjahat ham kok,neutral,0.9957650899887085
8881,10155, Pak Prabowo adalah Presiden terkuat. Saking kuatnya tidak ada yang berani mengritik Tapi yang ngomong Jokowi. Dan hari ini terbukti lagi. #IndonesiaGelap https://t.co/OpOkv7VEJ9,negative,0.9551617503166199
8884,10158,Para Kepala Daerah Sepakat dan mendukung Efisiensi dengan tetap merujuk pada capaian target visi Presiden Prabowo Arahan Prabowo Jelas efisiensi tidak boleh menurunkan performa kinerja pemerintah terutama yang berkaitan dengan kepentingan masyarakat. https://t.co/J13EmnFuio,positive,0.9417636394500732
8885,10159,Soeharto 32 tahun baru di demo Prabowo baru 1% lamanya jd presiden dari Mertuanya langsung di demo. Legend,neutral,0.9968762397766113
8898,10172,@msaid_didu @prabowo Prabowo secara terbuka mengakui Presiden Jokowi terlibat mendukungnya agar menang di Pilpres. Jelas pengakuan kriminal politik kolusi alias politik transaksional di Piplres 2024. Pemufakatan jahat tersebut mengikat Prabowo. Merubah macan jadi kucing. Meong meong meong.,positive,0.8938471674919128
8900,10174,@CNNIndonesia Mana kemaren baru aja Prabowo ngumumin Danantara bakal dipimpin mantan Presiden (Jokowi). Ahh tolol banget ajg ternyata efisienshit segitu merugikannya buat masyarakat kemaren cuma buat ngasih Jokowi Proyek,neutral,0.9968356490135193
8908,10182,Gw Ngeras orang2 ketawa dsni bukan karna ketawa mendengar Ucapan @prabowo tapi mereka menertawakan Tingkah Prabowo.. Kok ada org usia 73 tahun tingkahnya kayak gini Presiden pula https://t.co/tIzinpPEjO,negative,0.9769601821899414
8926,10200,Buru-buru Mengunci Koalisi Meski Pemilu 2029 masih jauh Partai Gerindra sudah menyiapkan tiket bagi Prabowo Subianto menjadi calon presiden. Manuver Prabowo dan partainya ini dinilai sebagai upaya mengikat koalisi pendukungnya agar tak mengajukan calon lain. Dengan nihilnya https://t.co/HPHv9wRmw0,positive,0.8644415140151978
8960,10234,@BosPurwa @jokowi Prabowo presiden terkuat sial nya yg bilang Jokowi.. Wkwkwk Apapun pernyataan Jokowi selalu bermaksud kebalikan.,neutral,0.9969601631164551
8961,10235,Bisa jadi Revolusi Indonesia berasal dari Tangerang Banten. Dimulai dengan ketidakpercayaan rakyat terhadap pemimpinnya. Semua akan terbuka matanya. Mereka sebenarnya para penipu. Tergantung Presiden Prabowo menyikapi keadaan. Tinggalkan Jolowi atau tetap memilih bersamanya!,neutral,0.9970032572746277
8963,10237,@faizalassegaf Selevel Presiden masih memuji @jokowi saya mau tanya pak @prabowo apa belum selesai KAMPANYENYA? Saya ingatkan pak @prabowo anda itu Kepala Negara bukan Buzzer hahaha Bola Salju sedang diciptakan! https://t.co/J8sEmjinUb,positive,0.8926898241043091
8964,10238,Pemberian hadiah .....Trimakasih Presiden @prabowo https://t.co/wtZTNX3BfO,positive,0.9147794246673584
8968,10242,Prabowo: Saya Ingin Jadi Presiden Turunkan Harga Tiket Pesawat Haji https://t.co/qf8kuLBQGg,negative,0.9696201086044312
8973,10247,Semoga pak Presiden @prabowo tidak lupa janji2nya ini... Saya sebagai rakyat bantu mengingatkan Jenderal... https://t.co/TpyUbgS4Of,positive,0.9584025144577026
8976,10250,Apakah ada 'bubble' di seputar Presiden @prabowo? Isi berita di @detikcom ini (https://t.co/Cdhoz5hf2p) yang juga banyak diberitakan media lain membuat saya bertanya-tanya: apakah memang pak @prabowo betul2 di-gatekeep bahkan dari berita media sosial atau kenyataan di https://t.co/cAR95H3QD6,negative,0.9624215960502625
8977,10251,Saran Adian N Untuk Prabowo Kalau Pidato Ndak Usahlah Omon2 Kelemahan Presiden: Yang Ada Raja Kecil-lah Yang Ada Adu Domba-lah Selain Malu Dilihat Negara Luar Juga Tak Ada Manfaatnya Buat Rakyat. . https://t.co/q1i4QxBeLD .. https://t.co/smDu0n0Apj,negative,0.9597287774085999
8978,10252,Ini sebagai bukti era presiden @prabowo dan @DPR_RI skarang Aparat berfihak ke korporasi maka sama dengan pemimpinya dan parlemennya. https://t.co/1ls8abQ5Kp,positive,0.870241105556488
8982,10256,Presiden RI Prabowo Subianto menyebut tingkat korupsi di Indonesia mengkhawatirkan. Ia pun menegaskan bakal membasmi koruptor yang merugikan negara. Tp mestinya Ketum &amp; kader Kim+ yg ditengarai korupsi dibereskan dulu spy rakyat percaya. Ga usah pala yg lain itu aja dulu!,neutral,0.9954849481582642
8983,10257,ADILI JOKOWI MENGGEMA DI SELURUH PELOSOK NUSANTARA.... RAKYAT INDONESIA MENUNTUT PRESIDEN PRABOWO HARUS BERANI UNTUK MENGADILI JOKOWI....‼️ #AdiliJokowiGebukAguan #AdiliJokowiGebukAguan 🆘🆗 https://t.co/Y4NzcAeZh1,negative,0.9696826338768005
8988,10262,Oh iya barangkali belum clear semua kebijakan mencekik asal asalan bodoh itu di bawah Prabowo. Bukan Jokowi bukan. Mereka setara dibawah satu label busuk presiden rakus. Akan sama tapi dia berkuasa dengan khasnya yg memaksa. Fokus dia kepalanya sekarang. Apa yang lo lawan?,negative,0.9737042188644409
8991,10265,Kami sebagai netizen mengingatkan lagi pak terhormat @prabowo Sekarang sudah jadi presiden Mana janji bapak??? Yg di andalkan program Makan siang gratis Menjadi t4i. Salam dari kami bpk. Pembodohan omon omon https://t.co/raOctwhI4W,positive,0.9465794563293457
9006,10280,/pkb-sebut-langkah-presiden-prabowo-untuk-restart-pembangunan-sangat-efektif https://t.co/A5helpQVPE,negative,0.9854977130889893
9008,10282,Prediksi: Setelah gagal mengkooptasi Presiden @prabowo untuk intervensi hukum kasus Hasto maka sejak sekarang PDIP akan melakukan serangan2 brutal bukan lagi kepada pak @jokowi saja tetapi langsung kepada pemerintahan Prabowo.,positive,0.9705350399017334
9019,10293,Bukan ESEMKA tapi Togg T10X Prabowo dihadiahi mobil listrik Togg T10X oleh Presiden Turki Erdogan di Istana Bogor Erdogan mungkin mau NGELEDEK Jokowi dan Indonesia yang dulu KOAR2 mau produksi mobil nasional ESEMKA dan mobil listrik sendiri tapi Wipernya pun gak ada Togg https://t.co/xlZo5oGr7G,negative,0.9940577745437622
9022,10296,NENEK AWE WARGA REMPANG 67 TAHUN MEMENUHI PANGGILAN POLISI SEBAGAI TERSANGKA KARENA MENOLAK PSN Ingat ya PSN itu proyek swasta yg memakai label Negara. Mungkin lama kelamaan akan semakin byk memakan korban bkn mensejahterakan. Tolong pak Presiden @prabowo @DPR_RI https://t.co/8padyzU7Lt,positive,0.8713727593421936
